Window_ID,Center_Sentence,Full_Window_Text,Valence_Ridge,Arousal_Ridge,Dominance_Ridge,Valence_RF,Arousal_RF,Dominance_RF,Narrative_Progress,Valence_Ridge_Smooth,Arousal_Ridge_Smooth,Dominance_Ridge_Smooth,Valence_RF_Smooth,Arousal_RF_Smooth,Dominance_RF_Smooth,VAD_range,Convergence,Entr_Index,Entrapment,Episode_ID
87,But then he said to himself: “Before it strikes quarter past seven I’ll definitely have to have got properly out of bed.,"And he lay there quietly a while longer, breathing lightly as if he perhaps expected the total stillness to bring things back to their real and natural state. But then he said to himself: “Before it strikes quarter past seven I’ll definitely have to have got properly out of bed. And by then somebody will have come round from work to ask what’s happened to me as well, as they open up at work before seven o’clock.”",5.779619693756104,2.087246417999268,5.487983703613281,4.8209,3.9824,4.7788,0.1121251629726206,5.4341219075561735,3.051455063693585,5.203683442093585,4.909910755148681,4.221411441647545,4.971351389342861,2.3826668438625886,0,0.0,0,0
88,"And by then somebody will have come round from work to ask what’s happened to me as well, as they open up at work before seven o’clock.”","But then he said to himself: “Before it strikes quarter past seven I’ll definitely have to have got properly out of bed. And by then somebody will have come round from work to ask what’s happened to me as well, as they open up at work before seven o’clock.” And so he set himself to the task of swinging the entire length of his body out of the bed all at the same time.",4.988837718963623,3.6360347270965576,5.150276184082031,4.8259,4.5712,4.9488,0.1134289439374185,5.238116897060434,3.120771299042901,5.124221870656744,4.824172703497816,4.208139048708677,4.923868388362148,2.1173455980175326,0,0.0,0,0
89,And so he set himself to the task of swinging the entire length of his body out of the bed all at the same time.,"And by then somebody will have come round from work to ask what’s happened to me as well, as they open up at work before seven o’clock.” And so he set himself to the task of swinging the entire length of his body out of the bed all at the same time. If he succeeded in falling out of bed in this way and kept his head raised as he did so he could probably avoid injuring it.",5.052825927734375,3.613624572753906,5.004414081573486,4.6935,4.4608,4.6302,0.1147327249022164,5.250264889198581,3.188591561312728,5.155930481536842,4.845392546583791,4.182527329192496,4.915779078130047,2.061673327885853,0,0.0,0,0
90,If he succeeded in falling out of bed in this way and kept his head raised as he did so he could probably avoid injuring it.,"And so he set himself to the task of swinging the entire length of his body out of the bed all at the same time. If he succeeded in falling out of bed in this way and kept his head raised as he did so he could probably avoid injuring it. His back seemed to be quite hard, and probably nothing would happen to it falling onto the carpet.",5.196502208709717,3.291095972061157,5.2233662605285645,4.6592,3.9894,4.836,0.1160365058670143,5.215019630427076,3.2293348662328305,5.162638384284922,4.85271091860079,4.168736237332411,4.9160782281790825,1.9856847641942452,0,0.0,0,0
91,"His back seemed to be quite hard, and probably nothing would happen to it falling onto the carpet.","If he succeeded in falling out of bed in this way and kept his head raised as he did so he could probably avoid injuring it. His back seemed to be quite hard, and probably nothing would happen to it falling onto the carpet. His main concern was for the loud noise he was bound to make, and which even through all the doors would probably raise concern if not alarm.",4.552557945251465,3.4692177772521973,4.788437843322754,4.539,4.0237,4.6457,0.1173402868318122,5.214307802336804,3.3080944889469746,5.185691670445468,4.902158515854794,4.173428538738098,4.966724321673689,1.9062133133898294,0,0.0,0,0
92,"His main concern was for the loud noise he was bound to make, and which even through all the doors would probably raise concern if not alarm.","His back seemed to be quite hard, and probably nothing would happen to it falling onto the carpet. His main concern was for the loud noise he was bound to make, and which even through all the doors would probably raise concern if not alarm. But it was something that had to be risked.",5.237934112548828,3.0619001388549805,5.092370986938477,5.1754,4.0614,5.2025,0.1186440677966101,5.243102481139893,3.3878809624771598,5.204831205189027,4.948206178489642,4.153246338672718,5.009231252043089,1.855221518662733,0,0.0,0,0
93,But it was something that had to be risked.,"His main concern was for the loud noise he was bound to make, and which even through all the doors would probably raise concern if not alarm. But it was something that had to be risked. When Gregor was already sticking half way out of the bed—the new method was more of a game than an effort, all he had to do was rock back and forth—it occurred to him how simple everything would be if somebody came to help him.",5.597542762756348,4.4278950691223145,5.534924507141113,5.4673,4.2641,5.3775,0.119947848761408,5.250057547651204,3.5225211332419875,5.208055072066064,5.007946616541291,4.137766917293183,5.054447433801834,1.727536414409217,0,0.18164856160268344,0,0
94,"When Gregor was already sticking half way out of the bed—the new method was more of a game than an effort, all he had to do was rock back and forth—it occurred to him how simple everything would be if somebody came to help him.","But it was something that had to be risked. When Gregor was already sticking half way out of the bed—the new method was more of a game than an effort, all he had to do was rock back and forth—it occurred to him how simple everything would be if somebody came to help him. Two strong people—he had his father and the maid in mind—would have been more than enough; they would only have to push their arms under the dome of his back, peel him away from the bed, bend down with the load and then be patient and careful as he swang over onto the floor, where, hopefully, the little legs would find a use.",5.054578304290772,3.713141441345215,5.146705150604248,5.2456,4.2709,5.296,0.121251629726206,5.280782718446385,3.6281809486489727,5.213780608275325,5.066097907812948,4.147756766917243,5.118734651846946,1.6526017697974127,0,0.5914926732049905,0,0
95,"Two strong people—he had his father and the maid in mind—would have been more than enough; they would only have to push their arms under the dome of his back, peel him away from the bed, bend down with the load and then be patient and careful as he swang over onto the floor, where, hopefully, the little legs would find a use.","When Gregor was already sticking half way out of the bed—the new method was more of a game than an effort, all he had to do was rock back and forth—it occurred to him how simple everything would be if somebody came to help him. Two strong people—he had his father and the maid in mind—would have been more than enough; they would only have to push their arms under the dome of his back, peel him away from the bed, bend down with the load and then be patient and careful as he swang over onto the floor, where, hopefully, the little legs would find a use. Should he really call for help though, even apart from the fact that all the doors were locked?",4.393658638000488,3.534806966781616,4.883581638336182,4.7798,3.7985,5.3075,0.1225554106910039,5.36938011385165,3.691927954198911,5.257536455555278,5.098995488721743,4.133461457992757,5.177984635501733,1.6774521596527392,0,0.8387610860475391,0,0
96,"Should he really call for help though, even apart from the fact that all the doors were locked?","Two strong people—he had his father and the maid in mind—would have been more than enough; they would only have to push their arms under the dome of his back, peel him away from the bed, bend down with the load and then be patient and careful as he swang over onto the floor, where, hopefully, the little legs would find a use. Should he really call for help though, even apart from the fact that all the doors were locked? Despite all the difficulty he was in, he could not suppress a smile at this thought.",5.582115173339844,3.376587390899658,5.427619457244873,4.7675,4.1005,5.0021,0.1238591916558018,5.4832444903350295,3.676062167411727,5.318094456651716,5.140315201046031,4.11086552795026,5.224079405034261,1.8071823229233024,0,0.7772192475953473,0,0
97,"Despite all the difficulty he was in, he could not suppress a smile at this thought.","Should he really call for help though, even apart from the fact that all the doors were locked? Despite all the difficulty he was in, he could not suppress a smile at this thought. After a while he had already moved so far across that it would have been hard for him to keep his balance if he rocked too hard.",6.421360969543457,3.8076207637786874,5.779419898986816,5.7853,4.2533,5.5735,0.1251629726205997,5.562413657089519,3.623140844343178,5.349996634736109,5.173479993461853,4.104787185354641,5.24955240274593,1.9392728127463412,0,0.571942600515247,0,0
98,After a while he had already moved so far across that it would have been hard for him to keep his balance if he rocked too hard.,"Despite all the difficulty he was in, he could not suppress a smile at this thought. After a while he had already moved so far across that it would have been hard for him to keep his balance if he rocked too hard. The time was now ten past seven and he would have to make a final decision very soon.",6.559048652648926,3.633150100708008,5.790191173553467,5.780600000000001,4.05965,5.429,0.1264667535853976,5.617241601922077,3.542017742791683,5.370988662821918,5.196272016998956,4.05999674730299,5.265932755802485,2.0752238591303946,0,0.2572740071836123,0,0
99,The time was now ten past seven and he would have to make a final decision very soon.,After a while he had already moved so far across that it would have been hard for him to keep his balance if he rocked too hard. The time was now ten past seven and he would have to make a final decision very soon. Then there was a ring at the door of the flat.,5.034799575805664,3.20169448852539,4.944126129150391,4.8453,4.1451,5.1748,0.1277705345501955,5.587952344002082,3.529121572030564,5.342414546379131,5.212561981039491,4.087779306963009,5.280860477280092,2.058830771971518,0,0.20725101946303293,0,0
100,Then there was a ring at the door of the flat.,"The time was now ten past seven and he would have to make a final decision very soon. Then there was a ring at the door of the flat. “That’ll be someone from work”, he said to himself, and froze very still, although his little legs only became all the more lively as they danced around.",5.508505821228027,3.689347505569458,5.088990688323975,5.1089,4.1675,5.2044,0.1290743155149935,5.520826880781362,3.502952964058765,5.274802390014644,5.190047106897616,4.094660591696583,5.2560804184373335,2.017873916722597,0,0.10574554318749795,0,0
101,"“That’ll be someone from work”, he said to himself, and froze very still, although his little legs only became all the more lively as they danced around.","Then there was a ring at the door of the flat. “That’ll be someone from work”, he said to himself, and froze very still, although his little legs only became all the more lively as they danced around. For a moment everything remained quiet.",5.604193210601807,3.420814275741577,5.08417272567749,4.9227,3.9494,4.9165,0.1303780964797914,5.4719625931620985,3.473804206932277,5.235845310464267,5.140854200719126,4.087650637463173,5.233955344883884,1.9981583862298216,0,0.0,0,0
102,For a moment everything remained quiet.,"“That’ll be someone from work”, he said to himself, and froze very still, although his little legs only became all the more lively as they danced around. For a moment everything remained quiet. “They’re not opening the door”, Gregor said to himself, caught in some nonsensical hope.",5.171616554260254,3.608465194702149,5.043801307678223,4.9252,4.246,4.9374,0.1316818774445893,5.358111713867022,3.4938446073291614,5.1594120651025,5.087729127165678,4.090338623733196,5.187309153318013,1.8642671065378602,0,0.070415116405828,0,0
103,"“They’re not opening the door”, Gregor said to himself, caught in some nonsensical hope.","For a moment everything remained quiet. “They’re not opening the door”, Gregor said to himself, caught in some nonsensical hope. But then of course, the maid’s firm steps went to the door as ever and opened it.",5.965237140655518,3.187799453735352,5.699434280395508,5.1643,4.031,5.3305,0.1329856584093872,5.280871384437599,3.4420311101786454,5.084572077187122,5.094502092186926,4.0902925465838,5.196572049689377,1.838840274258954,0,0.0,0,0
104,"But then of course, the maid’s firm steps went to the door as ever and opened it.","“They’re not opening the door”, Gregor said to himself, caught in some nonsensical hope. But then of course, the maid’s firm steps went to the door as ever and opened it. Gregor only needed to hear the visitor’s first words of greeting and he knew who it was—the chief clerk himself.",5.441475868225098,3.2405600547790527,5.549010276794434,5.2123,3.9795,5.4708,0.1342894393741851,5.213202382038074,3.492418218648792,5.015166178058215,5.097671461261788,4.0985474174566345,5.181457763975091,1.7207841633892818,0,0.06488229392971724,0,0
105,Gregor only needed to hear the visitor’s first words of greeting and he knew who it was—the chief clerk himself.,"But then of course, the maid’s firm steps went to the door as ever and opened it. Gregor only needed to hear the visitor’s first words of greeting and he knew who it was—the chief clerk himself. Why did Gregor have to be the only one condemned to work for a company where they immediately became highly suspicious at the slightest shortcoming?",4.790994167327881,3.362175464630127,4.808712482452393,5.1113,4.0299,5.1289,0.135593220338983,5.066896793069867,3.4891569104682114,4.881627564494088,5.099023765936517,4.104521216083636,5.16557803203655,1.577739882601656,0,0.08606909991625586,0,0
106,Why did Gregor have to be the only one condemned to work for a company where they immediately became highly suspicious at the slightest shortcoming?,"Gregor only needed to hear the visitor’s first words of greeting and he knew who it was—the chief clerk himself. Why did Gregor have to be the only one condemned to work for a company where they immediately became highly suspicious at the slightest shortcoming? Were all employees, every one of them, louts, was there not one of them who was faithful and devoted who would go so mad with pangs of conscience that he couldn’t get out of bed if he didn’t spend at least a couple of hours in the morning on company business?",4.289905071258545,3.589930295944214,4.388760566711426,5.0916,4.0747,5.1592,0.1368970013037809,4.848267170368844,3.465769981238954,4.722325322985708,5.042776103301669,4.066957061131038,5.143850212487678,1.3824971891298903,0,0.49578208801097545,0,0
107,"Were all employees, every one of them, louts, was there not one of them who was faithful and devoted who would go so mad with pangs of conscience that he couldn’t get out of bed if he didn’t spend at least a couple of hours in the morning on company business?","Why did Gregor have to be the only one condemned to work for a company where they immediately became highly suspicious at the slightest shortcoming? Were all employees, every one of them, louts, was there not one of them who was faithful and devoted who would go so mad with pangs of conscience that he couldn’t get out of bed if he didn’t spend at least a couple of hours in the morning on company business? Was it really not enough to let one of the trainees make enquiries—assuming enquiries were even necessary—did the chief clerk have to come himself, and did they have to show the whole, innocent family that this was so suspicious that only the chief clerk could be trusted to have the wisdom to investigate it?",4.168819427490234,3.724489450454712,4.201593399047852,4.9291,4.0088,5.0441,0.1382007822685788,4.724922279861033,3.425418423608649,4.627850766040038,4.991282870218964,4.043728832951895,5.100482837528542,1.2995038562523842,0,0.9133580616411004,0,0
108,"Was it really not enough to let one of the trainees make enquiries—assuming enquiries were even necessary—did the chief clerk have to come himself, and did they have to show the whole, innocent family that this was so suspicious that only the chief clerk could be trusted to have the wisdom to investigate it?","Were all employees, every one of them, louts, was there not one of them who was faithful and devoted who would go so mad with pangs of conscience that he couldn’t get out of bed if he didn’t spend at least a couple of hours in the morning on company business? Was it really not enough to let one of the trainees make enquiries—assuming enquiries were even necessary—did the chief clerk have to come himself, and did they have to show the whole, innocent family that this was so suspicious that only the chief clerk could be trusted to have the wisdom to investigate it? And more because these thoughts had made him upset than through any proper decision, he swang himself with all his force out of the bed.",4.47739315032959,3.287242889404297,4.427773952484131,4.9651,4.2521,5.0873,0.1395045632333768,4.656751600111436,3.4127907597110227,4.584312046146991,5.023931677018571,4.026220382477884,5.117827819548809,1.2439608404004132,0,1.1901381916309572,0,0
109,"And more because these thoughts had made him upset than through any proper decision, he swang himself with all his force out of the bed.","Was it really not enough to let one of the trainees make enquiries—assuming enquiries were even necessary—did the chief clerk have to come himself, and did they have to show the whole, innocent family that this was so suspicious that only the chief clerk could be trusted to have the wisdom to investigate it? And more because these thoughts had made him upset than through any proper decision, he swang himself with all his force out of the bed. There was a loud thump, but it wasn’t really a loud noise.",4.624445915222168,3.546335458755493,4.597325325012207,4.8999,3.8881,5.1474,0.1408083441981747,4.58959217553197,3.415343712653585,4.552517518220854,5.0853720823798,3.9994213141549033,5.120623602484409,1.174248462878385,0,1.4306295538425504,0,0
110,"There was a loud thump, but it wasn’t really a loud noise.","And more because these thoughts had made him upset than through any proper decision, he swang himself with all his force out of the bed. There was a loud thump, but it wasn’t really a loud noise. His fall was softened a little by the carpet, and Gregor’s back was also more elastic than he had thought, which made the sound muffled and not too noticeable.",4.949249267578125,3.842739582061768,4.817268371582031,5.1495,4.2457,5.2329,0.1421121251629726,4.397684984247628,3.359727349535354,4.471696558556653,5.051609512912654,3.96332814645304,5.116004249754759,1.1119692090212991,0,2.0887411759103722,0,0
111,"His fall was softened a little by the carpet, and Gregor’s back was also more elastic than he had thought, which made the sound muffled and not too noticeable.","There was a loud thump, but it wasn’t really a loud noise. His fall was softened a little by the carpet, and Gregor’s back was also more elastic than he had thought, which made the sound muffled and not too noticeable. He had not held his head carefully enough, though, and hit it as he fell; annoyed and in pain, he turned it and rubbed it against the carpet.",4.6439409255981445,3.625467777252197,4.471512317657471,5.3858,4.0596,5.2286,0.1434159061277705,4.26461533176695,3.3655036208909,4.370814094437405,5.054418110493563,3.951470742072524,5.120358548545213,1.0053104735465048,0,2.675109077834901,0,0
112,"He had not held his head carefully enough, though, and hit it as he fell; annoyed and in pain, he turned it and rubbed it against the carpet.","His fall was softened a little by the carpet, and Gregor’s back was also more elastic than he had thought, which made the sound muffled and not too noticeable. He had not held his head carefully enough, though, and hit it as he fell; annoyed and in pain, he turned it and rubbed it against the carpet. “Something’s fallen down in there”, said the chief clerk in the room on the left.",4.48966121673584,2.932002067565918,4.2194905281066895,5.1581,3.8599,5.1719,0.1447196870925684,4.2311403505861644,3.3575842090586323,4.356230718631947,5.093177280156851,3.940891042824404,5.113226904217001,0.9986465095733146,0,2.7913134883242083,0,0
113,"“Something’s fallen down in there”, said the chief clerk in the room on the left.","He had not held his head carefully enough, though, and hit it as he fell; annoyed and in pain, he turned it and rubbed it against the carpet. “Something’s fallen down in there”, said the chief clerk in the room on the left. Gregor tried to imagine whether something of the sort that had happened to him today could ever happen to the chief clerk too; you had to concede that it was possible.",4.177031993865967,3.173919200897217,4.072568893432617,4.7599,3.7961,4.6998,0.1460234680573663,4.2456301963964,3.393705174283013,4.389255314646402,5.104905165086566,3.945751160509922,5.108107943772412,0.9955501403633886,0,2.6635539243843898,0,0
114,Gregor tried to imagine whether something of the sort that had happened to him today could ever happen to the chief clerk too; you had to concede that it was possible.,"“Something’s fallen down in there”, said the chief clerk in the room on the left. Gregor tried to imagine whether something of the sort that had happened to him today could ever happen to the chief clerk too; you had to concede that it was possible. But as if in gruff reply to this question, the chief clerk’s firm footsteps in his highly polished boots could now be heard in the adjoining room.",4.113224983215332,3.056270837783813,4.236725330352783,5.1122,3.8007,5.1291,0.1473272490221642,4.375205127426697,3.3866531354767204,4.518303962968095,5.12318721804505,3.939988591042776,5.157413958810005,1.1316508274913746,0,2.0032262921046824,0,0
115,"But as if in gruff reply to this question, the chief clerk’s firm footsteps in his highly polished boots could now be heard in the adjoining room.","Gregor tried to imagine whether something of the sort that had happened to him today could ever happen to the chief clerk too; you had to concede that it was possible. But as if in gruff reply to this question, the chief clerk’s firm footsteps in his highly polished boots could now be heard in the adjoining room. From the room on his right, Gregor’s sister whispered to him to let him know: “Gregor, the chief clerk is here.”",4.439009666442871,3.214927673339844,4.752917289733887,5.0199,3.8328,5.1076,0.1486310299869621,4.498477366594855,3.3480269869155195,4.644699105876555,5.173011408957112,3.9398508336057048,5.208179339653418,1.2966721189610353,0,1.3645101614631612,0,0
116,"From the room on his right, Gregor’s sister whispered to him to let him know: “Gregor, the chief clerk is here.”","But as if in gruff reply to this question, the chief clerk’s firm footsteps in his highly polished boots could now be heard in the adjoining room. From the room on his right, Gregor’s sister whispered to him to let him know: “Gregor, the chief clerk is here.” “Yes, I know”, said Gregor to himself; but without daring to raise his voice loud enough for his sister to hear him.",4.364128112792969,3.3273706436157227,4.886246204376221,5.3519000000000005,3.879,5.2749,0.1499348109517601,4.560580062959683,3.335723140653536,4.690847951004205,5.206000424975418,3.9363350768224414,5.246799444262766,1.3551248103506688,0,1.0935597899474971,0,0
117,"“Yes, I know”, said Gregor to himself; but without daring to raise his voice loud enough for his sister to hear him.","From the room on his right, Gregor’s sister whispered to him to let him know: “Gregor, the chief clerk is here.” “Yes, I know”, said Gregor to himself; but without daring to raise his voice loud enough for his sister to hear him. “Gregor”, said his father now from the room to his left, “the chief clerk has come round and wants to know why you didn’t leave on the early train.",3.825789213180542,3.387404203414917,4.62192964553833,5.1848,3.8734,5.3249,0.151238591916558,4.601792627083883,3.370407084539496,4.723779251700895,5.227283262504022,3.9436450147106408,5.2840993135010805,1.3533721671613992,0,0.9070648088675133,0,0
118,"“Gregor”, said his father now from the room to his left, “the chief clerk has come round and wants to know why you didn’t leave on the early train.","“Yes, I know”, said Gregor to himself; but without daring to raise his voice loud enough for his sister to hear him. “Gregor”, said his father now from the room to his left, “the chief clerk has come round and wants to know why you didn’t leave on the early train. We don’t know what to say to him.",3.943248748779297,3.538162469863892,4.5147199630737305,5.1256,3.9764,5.1412,0.1525423728813559,4.601854042977223,3.41957910967321,4.702188184737477,5.18597093821504,3.9291232755802064,5.281086171951554,1.2826090750642671,0,0.9695390204062104,0,0
119,We don’t know what to say to him.,"“Gregor”, said his father now from the room to his left, “the chief clerk has come round and wants to know why you didn’t leave on the early train. We don’t know what to say to him. And anyway, he wants to speak to you personally.",4.629653453826904,3.308999538421631,4.782318592071533,5.0334,3.962,5.4117,0.1538461538461538,4.626565434333293,3.381386280917113,4.723707262695694,5.160937169009417,3.9496990519777215,5.300075841778293,1.3423209817785806,0,0.8525731712908652,0,0
120,"And anyway, he wants to speak to you personally.","We don’t know what to say to him. And anyway, he wants to speak to you personally. So please open up this door.",5.5021748542785645,3.748313665390015,4.983941078186035,5.641500000000001,4.2761,5.4559,0.1551499348109517,4.66174986565875,3.377580530154738,4.746147044151525,5.136288852566135,3.971580614579879,5.293426086956456,1.3685665139967869,0,0.7098121324244471,0,0
121,So please open up this door.,"And anyway, he wants to speak to you personally. So please open up this door. I’m sure he’ll be good enough to forgive the untidiness of your room.”",5.887813568115234,3.5051302909851074,5.868769645690918,5.5799,4.1263,5.5196000000000005,0.1564537157757496,4.728864584455404,3.371542652512927,4.829872102665663,5.12247937234384,3.9972600849950464,5.29888417783583,1.4583294501527355,0,0.31883121886972243,0,0
122,I’m sure he’ll be good enough to forgive the untidiness of your room.”,"So please open up this door. I’m sure he’ll be good enough to forgive the untidiness of your room.” Then the chief clerk called “Good morning, Mr. Samsa”.",5.439702987670898,3.5455682277679443,5.1959991455078125,4.8999,3.9232,5.4757,0.1577574967405476,4.867091189182068,3.397355664357009,4.95531938558462,5.1645335730630295,4.049833671134308,5.307985746976071,1.5579637212276105,0,0.0,0,0
123,"Then the chief clerk called “Good morning, Mr. Samsa”.","I’m sure he’ll be good enough to forgive the untidiness of your room.” Then the chief clerk called “Good morning, Mr. Samsa”. “He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door.",4.855775356292725,3.142115354537964,4.735382556915283,5.1206000000000005,4.0404,5.4523,0.1590612777053455,4.912558673838006,3.345120455401087,5.031032229607712,5.195589244851195,4.079632363517439,5.308890879372279,1.685911774206625,0,0.0,0,0
124,"“He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door.","Then the chief clerk called “Good morning, Mr. Samsa”. “He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door. “He isn’t well, please believe me.",4.4445672035217285,3.211730480194092,4.242443561553955,5.248,4.0642,5.0604,0.1603650586701434,4.98790917812739,3.306471901806594,5.124391262263883,5.215467276887807,4.085608859104232,5.292549460607977,1.8179193604572887,0,0.0,0,0
125,"“He isn’t well, please believe me.","“He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door. “He isn’t well, please believe me. Why else would Gregor have missed a train!",4.402293682098389,3.6210241317749023,4.398836135864258,4.8401,3.9419,5.2245,0.1616688396349413,5.078357470584967,3.25172419842644,5.192261143110995,5.250939195815562,4.079862046420349,5.2867243543641065,1.9405369446845553,0,0.0,0,0
126,Why else would Gregor have missed a train!,"“He isn’t well, please believe me. Why else would Gregor have missed a train! The lad only ever thinks about the business.",4.850201606750488,3.367217540740967,5.062127113342285,4.8579,4.0406,5.055,0.1629726205997392,5.1275344559007,3.221166630670384,5.252946622155715,5.281572180451063,4.073331807780271,5.264100065380779,2.031779991485331,0,0.0,0,0
127,The lad only ever thinks about the business.,Why else would Gregor have missed a train! The lad only ever thinks about the business. It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening.,4.690830707550049,2.833576202392578,4.981293201446533,4.8789,3.9671,4.9829,0.1642764015645371,5.11462006447316,3.1733802181709896,5.27067080725632,5.308711180124158,4.056034782608646,5.251372409284016,2.097290589085331,0,0.0,0,0
128,It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening.,The lad only ever thinks about the business. It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening. He sits with us in the kitchen and just reads the paper or studies train timetables.,5.078254222869873,2.587303638458252,5.672928333282471,5.593,4.2878,5.3583,0.165580182529335,5.060290132405923,3.1627159403133103,5.24541354592458,5.306485093167637,4.049926315789423,5.247056194834848,2.08269760561127,0,0.0,0,0
129,He sits with us in the kitchen and just reads the paper or studies train timetables.,It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening. He sits with us in the kitchen and just reads the paper or studies train timetables. His idea of relaxation is working with his fretsaw.,5.092411518096924,3.238058567047119,5.508902072906494,5.5164,4.2293,5.0159,0.1668839634941329,4.9193055239250025,3.144922108383614,5.163871967001357,5.279748904870808,4.047680810722409,5.225069728669435,2.018949858617743,0,0.0,0,0
130,His idea of relaxation is working with his fretsaw.,"He sits with us in the kitchen and just reads the paper or studies train timetables. His idea of relaxation is working with his fretsaw. He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door.",5.2616801261901855,2.968700408935547,5.983137607574463,5.5036000000000005,3.9099,5.3735,0.1681877444589309,4.765825963713933,3.1446758871492744,5.050654993216186,5.228658156260151,4.041145897352026,5.215303955540962,1.905979106066912,0,0.053299757409366946,0,0
131,"He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door.","His idea of relaxation is working with his fretsaw. He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door. Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t",5.490965366363525,3.442117691040039,5.773118019104004,5.7287,4.2897,5.3401,0.1694915254237288,4.667962806136694,3.136308826937205,4.946415593944387,5.2216909120627015,4.052945864661605,5.212675743707029,1.810106767007182,0,0.26938964072941174,0,0
132,"Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t","He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door. Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t well, he said this morning that he is, but he isn’t.”",4.310863494873047,2.972862243652344,4.950197219848633,5.3845,3.829,5.3389,0.1707953063885267,4.605643257747119,3.134013561143989,4.920907369428401,5.236596927100295,4.055724648577916,5.220656521739066,1.7868938082844124,0,0.40699631798619557,0,0
133,"well, he said this morning that he is, but he isn’t.”","Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t well, he said this morning that he is, but he isn’t.” “I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation.",5.413381576538086,3.317598342895508,5.169023036956787,5.4213000000000005,3.8512,5.4551,0.1720990873533246,4.503250700385347,3.160438735955017,4.833058727453895,5.184465478914614,4.051943772474616,5.211937855508272,1.6726199914988777,0,0.8077646089933959,0,0
134,"“I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation.","well, he said this morning that he is, but he isn’t.” “I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation. “Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious.",4.594619274139404,3.296147346496582,4.27620792388916,5.0535,4.003,5.0827,0.1734028683181225,4.509547750791587,3.115839093212327,4.801077895399809,5.127773913043416,4.0468426936906985,5.224050768224847,1.6852388021874818,0,0.8865982911585112,0,0
135,"“Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious.","“I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation. “Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious. But on the other hand, I must say that if we people in commerce ever become slightly unwell then, fortunately or unfortunately as you like, we simply have to overcome it because of business considerations.”",3.722821712493897,3.3536171913146973,4.006783485412598,4.9306,4.0907,5.1276,0.1747066492829204,4.482571266569574,3.1223538181445463,4.699450719820223,5.096153612291536,4.056765838509267,5.179016541353319,1.5770969016756764,0,1.2408632866716336,0,0
136,"But on the other hand, I must say that if we people in commerce ever become slightly unwell then, fortunately or unfortunately as you like, we simply have to overcome it because of business considerations.”","“Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious. But on the other hand, I must say that if we people in commerce ever become slightly unwell then, fortunately or unfortunately as you like, we simply have to overcome it because of business considerations.” “Can the chief clerk come in to see you now then?”, asked his father impatiently, knocking at the door again.",3.936555862426758,3.081982374191284,3.926913738250733,4.6071,4.0668,5.2248,0.1760104302477183,4.446611768087112,3.168190734532153,4.595508544263382,5.056072278522331,4.053388591042775,5.159932526969534,1.4273178097312287,0,1.6216765568474927,0,0
