Window_ID,Narrative_Progress,Valence_RF_Smooth,Arousal_RF_Smooth,Dominance_RF_Smooth,VAD_range,Convergence,Entrapment,Entr_Index,Episode_ID,Center_Sentence
181,0.2346805736636245,0.1213141353383444,-0.0159457012095454,0.0352850408630266,0.1372598365478898,1,0,1.1481082091868813,0,"The first few times he tried to climb up on the smooth chest of drawers he just slid down again, but he finally gave himself one last swing and stood there upright; the lower part of his body was in serious pain"
183,0.2372881355932203,0.1174233050016331,-0.0254090912062762,0.0263717162471392,0.1428323962079093,1,0,1.0912843167708646,0,Now he let himself fall against the back of a nearby chair and held tightly to the edges of it with his little legs.
184,0.2385919165580182,0.1041954821837189,-0.0278689506374629,0.0329622294867599,0.1320644328211818,1,0,0.9131006364897677,0,"By now he had also calmed down, and kept quiet so that he could listen to what the chief clerk was saying."
185,0.2398956975228161,0.0668578260869557,-0.023099947695325,0.0456250310559,0.0899577737822807,1,0,0.955788677320091,0,“Did you understand a word of all that?”
186,0.241199478487614,0.0522423537103622,-0.0218790879372341,0.0497610003269036,0.07412144164759629,1,0,1.1220715738646134,0,"the chief clerk asked his parents, “surely he’s not trying to make fools of us”."
187,0.242503259452412,0.0554125171624707,-0.017927456685191,0.0534002942137947,0.0733399738476617,1,0,1.1009558684946605,0,"“Oh, God!” called his mother, who was already in tears, “he could be seriously ill and we’re making him suffer."
188,0.2438070404172099,0.0432479078130102,0.0001412324288983,0.0516266328865635,0.051485400457665205,1,0,1.7321001822179944,0,“Mother?” his sister called from the other side.
189,0.2451108213820078,0.040847884929715,0.0010561457992807,0.0652473030402084,0.0641911572409277,1,0,1.5386185067902214,0,They communicated across Gregor’s room.
190,0.2464146023468057,0.0308076070611306,0.0087943412880025,0.086406629617521,0.07761228832951851,1,0,1.5645400280144595,0,“You’ll have to go for the doctor straight away.
191,0.2477183833116036,0.0317749754821833,0.0141198103955539,0.0881795586793058,0.07405974828375189,1,0,1.6743918363513681,0,"Quick, get the doctor."
192,0.2490221642764015,0.0361244393592672,0.008119045439686,0.0864726152337354,0.0783535697940494,1,0,1.4710640271103201,0,Did you hear the way Gregor spoke just now?”
193,0.2503259452411994,0.0432388166067336,0.0158585518143182,0.0885492056227514,0.0726906538084332,1,0,1.5472316355538527,0,"“That was the voice of an animal”, said the chief clerk, with a calmness that was in contrast with his mother’s screams."
194,0.2516297262059974,0.0670880189604437,0.0142093429225235,0.0905002026806134,0.0762908597580899,1,0,1.1600650042628724,0,"his father called into the kitchen through the entrance hall, clapping his hands, “get a locksmith here, now!”"
195,0.2529335071707953,0.0744763877084005,0.014423050016345,0.0910838084341277,0.07666075841778269,1,0,1.0569948106619986,0,"And the two girls, their skirts swishing, immediately ran out through the hall, wrenching open the front door of the flat as they went."
196,0.2542372881355932,0.109376348479894,0.0051087969924811,0.0885949166394235,0.1042675514874129,1,0,0.7875782602478767,0,How had his sister managed to get dressed so quickly?
197,0.2555410691003911,0.128876832298135,-0.011476018306636,0.0826455671788155,0.140352850604771,1,0,0.40141678211550313,0,There was no sound of the door banging shut again; they must have left it open; people often do in homes where something awful has happened.
205,0.2659713168187744,0.0889107714939511,-0.056986315789473,0.0765479797319376,0.1458970872834241,1,0,0.09376219247196507,0,"Perhaps his parents were sat at the table whispering with the chief clerk, or perhaps they were all pressed against the door and listening."
206,0.2672750977835723,0.0689106211180115,-0.0710597057862038,0.0766074893756119,0.1476671951618157,1,0,0.22660632100335762,0,Gregor slowly pushed his way over to the door with the chair.
207,0.2685788787483703,0.0452613403072893,-0.0714203694017644,0.074383429225236,0.14580379862700038,1,0,0.6132512489557913,0,"Once there he let go of it and threw himself onto the door, holding himself upright against it using the adhesive on the tips of his legs."
210,0.272490221642764,-0.009873144818568,-0.0658374926446543,0.0799334324942782,0.1457709251389325,1,0,1.3177086756415843,0,"“Listen”, said the chief clerk in the next room, “he’s turning the key.”"
211,0.2737940026075619,-0.010277799934619,-0.0495229846355012,0.0747205982347163,0.1242435828702175,1,0,1.4192598778390015,0,"Gregor was greatly encouraged by this; but they all should have been calling to him, his father and his mother too: “Well done, Gregor”, they should have cried, “keep at it, keep hold of the lock!”"
212,0.2750977835723598,-0.0203274795684862,-0.0291099836547888,0.082109235044131,0.11121921869891979,1,0,1.4389375983199992,0,"And with the idea that they were all excitedly following his efforts, he bit on the key with all his strength, paying no attention to the pain he was causing himself."
213,0.2764015645371577,-0.0109143445570446,0.0025763288656423,0.0924916574043794,0.103406001961424,1,0,2.0298938026107605,0,"As the key turned round he turned around the lock with it, only holding himself upright with his mouth, and hung onto the key or pushed it down again with the whole weight of his body as needed."
214,0.2777053455019556,0.0056800424975481,0.0199828898332785,0.104248741418763,0.0985686989212149,1,0,2.192515547107083,0,"The clear sound of the lock as it snapped back was Gregor’s sign that he could break his concentration, and as he regained his breath he said to himself: “So, I didn’t need the locksmith after all”."
215,0.2790091264667536,0.0035923242889832,0.0308672245831967,0.11166117685518,0.10806885256619679,1,0,2.4764772271259354,0,Then he lay his head on the handle of the door to open it completely.
216,0.2803129074315515,0.0151043118666228,0.0348678947368416,0.113826253677671,0.09872194181104821,1,0,2.4012797771481225,0,"Because he had to open the door in this way, it was already wide open before he could be seen."
217,0.2816166883963494,0.0212730990519775,0.0371678980058838,0.1190901961425287,0.09781709709055121,1,0,2.364621922501433,0,"He had first to slowly turn himself around one of the double doors, and he had to do it very carefully if he did not want to fall flat on his back before entering the room."
218,0.2829204693611473,0.0284107649558675,0.0393293625367762,0.1278409872507339,0.0994302222948664,1,0,2.3105696207695896,0,"He was still occupied with this difficult movement, unable to pay attention to anything else, when he heard the chief clerk exclaim a loud “Oh!”, which sounded like the soughing of the wind."
219,0.2842242503259452,0.0227290944753184,0.0319468061457988,0.1233057142857127,0.1005766198103943,1,0,2.2217616068894213,0,Now he also saw him—he was the nearest to the door—his hand pressed against his open mouth and slowly retreating as if driven by a steady and invisible force.
220,0.2855280312907431,0.0331953318077799,0.0273838901601827,0.1336334847989522,0.10624959463876951,1,0,1.9624621484117286,0,"Gregor’s mother, her hair still dishevelled from bed despite the chief clerk’s being there, looked at his father."
221,0.286831812255541,0.0416021869892116,0.0107514874141874,0.1210086302713289,0.1102571428571415,1,0,1.4522523245785486,0,"Then she unfolded her arms, took two steps forward towards Gregor and sank down onto the floor into her skirts that spread themselves out around her as her head disappeared down onto her breast."
222,0.288135593220339,0.0494642530238633,-0.0023076757110166,0.1327481497221297,0.1350558254331463,1,0,1.0332088468643044,0,"His father looked hostile, and clenched his fists as if wanting to knock Gregor back into his room."
234,0.3037809647979139,0.1558082052958463,0.0066710885910427,0.1482853873814953,0.1491371167048036,1,0,0.8239547179951303,0,"Will you report everything accurately, then?"
235,0.3050847457627118,0.141129823471721,0.0206513926119644,0.1380291238966965,0.12047843085975661,1,0,1.1494726552221122,0,"It’s quite possible for someone to be temporarily unable to work, but that’s just the right time to remember what’s been achieved in the past and consider that later on, once the difficulty has been removed, he will certainly work with all the more diligence and concentration."
236,0.3063885267275097,0.1215585943118651,0.026247593984962,0.139635992154297,0.113388398169335,1,0,1.2797748235096431,0,"You’re well aware that I’m seriously in debt to our employer as well as having to look after my parents and my sister, so that I’m trapped in a difficult situation, but I will work my way out of it again."
237,0.3076923076923077,0.108309548872179,0.0285992252370051,0.1353997613599198,0.1068005361229147,1,0,1.3345302961472907,0,"Please don’t make things any harder for me than they are already, and don’t take sides against me at the office."
238,0.3089960886571056,0.0874257208237975,0.0239451193200389,0.1299576920562259,0.106012572736187,1,0,1.226163914739596,0,I know that nobody likes the travellers.
239,0.3102998696219035,0.071862853873814,0.0140129584831642,0.1204877999346176,0.1064748414514534,1,0,1.0856660660070003,0,They think we earn an enormous wage as well as having a soft time of it.
240,0.3116036505867014,0.0564449035632552,0.0241758711997381,0.1132718077803189,0.08909593658058079,1,0,1.5477690120167695,0,That’s just prejudice
241,0.3129074315514993,0.0351055246812679,0.0374239391958151,0.0971468159529245,0.0620412912716566,1,0,2.168300724427576,0,but they have no particular reason to think better of it.
242,0.3142112125162972,0.0288896077149391,0.0537430107878384,0.1009390127492632,0.07204940503432411,1,0,2.6391750525156863,0,"But you, sir, you have a better overview than the rest of the staff, in fact, if I can say this in confidence, a better overview than the boss himself—it’s very easy for a businessman like him to make mistakes about his employees and judge them more harshly than he should."
243,0.3155149934810952,0.03352997057862,0.0609667571101659,0.103082056227524,0.069552085648904,1,0,2.7395132194188445,0,"And you’re also well aware that we travellers spend almost the whole year away from the office, so that we can very easily fall victim to gossip and chance and groundless complaints, and it’s almost impossible to defend yourself from that sort of thing, we don’t usually even hear about them, or if at all it’s when we arrive back home exhausted from a trip, and that’s when we feel the harmful effects of what’s been going on without even knowing what caused them."
244,0.316818774445893,0.0512458352402739,0.0651058483164424,0.1096433082706753,0.058397473030401395,1,0,2.576814402939712,0,"Please, don’t go away, at least first say something to show that you grant that I’m at least partly right!”"
245,0.318122555410691,0.0480361588754488,0.076319156587119,0.1160800490356311,0.06804389016018231,1,0,2.8848432266495907,0,"But the chief clerk had turned away as soon as Gregor had started to speak, and, with protruding lips, only stared back at him over his trembling shoulders as he left."
246,0.3194263363754889,0.0414399575024512,0.0764225890813982,0.1132571395880992,0.071817182085648,1,1,2.98371319933979,4,"He did not keep still for a moment while Gregor was speaking, but moved steadily towards the door without taking his eyes off him."
247,0.3207301173402868,0.0496497678980052,0.072952183720169,0.1158563419418096,0.0662065740438044,1,0,2.78284937653401,0,"He moved very gradually, as if there had been some secret prohibition on leaving the room."
248,0.3220338983050847,0.0620978947368413,0.0670635926773447,0.124655701209544,0.0625578064727027,1,0,2.4637000580919444,0,"It was only when he had reached the entrance hall that he made a sudden movement, drew his foot from the living room, and rushed forward in a panic."
249,0.3233376792698826,0.0743116606734217,0.0692425171624705,0.1395649395227181,0.07032242236024759,1,0,2.3358223330103964,0,"In the hall, he stretched his right hand far out towards the stairway as if out there, there were some supernatural force waiting to save him."
250,0.3246414602346805,0.092944102647923,0.080917394573389,0.148637832625039,0.06772043805164998,1,0,2.552708565831932,0,Gregor realised that it was out of the question to let the chief clerk go away in this mood if his position in the firm was not to be put into extreme danger.
251,0.3259452411994785,0.1261295031055885,0.0724194148414505,0.1615736057535122,0.08915419091206171,1,0,2.3548412784827004,0,"That was something his parents did not understand very well; over the years, they had become convinced that this job would provide for Gregor for his entire life, and besides, they had so much to worry about at present that they had lost sight of any thought for the future."
252,0.3272490221642763,0.1488824288983309,0.0648833246158867,0.1691567146126164,0.10427338999672969,1,0,2.1793706634438,0,"Gregor, though, did think about the future."
253,0.3285528031290743,0.1623640699575005,0.0586605230467465,0.1643238149722111,0.1056632919254646,1,0,2.0344787120579104,0,"The chief clerk had to be held back, calmed down, convinced and finally won over; the future of Gregor and his family depended on it!"
254,0.3298565840938722,0.1692026054266079,0.0568695815626014,0.1640424975482163,0.1123330238640065,1,0,1.9927783615690582,0,If only his sister were here!
255,0.3311603650586701,0.1576877508989846,0.0458246583850926,0.1486150179797301,0.111863092513892,1,0,1.7356079449463078,0,She was clever; she was already in tears while Gregor was still lying peacefully on his back.
256,0.332464146023468,0.1531634586466146,0.02426399150049,0.1392892448512568,0.1288994671461246,1,0,1.2335885468694965,0,"And the chief clerk was a lover of women, surely she could persuade him; she would close the front door in the entrance hall and talk him out of his shocked state."
257,0.3337679269882659,0.1390705263157877,0.0151070872834257,0.1165310199411557,0.123963439032362,1,0,1.020378836432362,0,"But his sister was not there, Gregor would have to do the job himself."
258,0.3350717079530639,0.12205623733246,0.0093294246485778,0.0943251781627971,0.1127268126838822,1,0,0.8858515171355458,0,"And without considering that he still was not familiar with how well he could move about in his present state, or that his speech still might not—or probably would not—be understood, he let go of the door; pushed himself through the opening; tried to reach the chief clerk on the landing who, ridiculously, was holding on to the banister with both hands; but Gregor fell immediately over and, with a little scream as he sought something to hold onto, landed on his numerous little legs."
259,0.3363754889178618,0.0983023504413194,0.0076099084668191,0.0715279241582207,0.0906924419745003,1,0,1.0316733494997403,0,"Hardly had that happened than, for the first time that day, he began to feel alright with his body; the little legs had the solid ground under them; to his pleasure, they did exactly as he told them; they were even making the effort to carry him where he wanted to go; and he was soon believing that all his sorrows would soon be finally at an end."
260,0.3376792698826597,0.0731388002615224,0.021166979405034,0.0568749264465504,0.05197182085648841,1,0,1.6882613932776946,0,He held back the urge to move but swayed from side to side as he crouched there on the floor.
261,0.3389830508474576,0.0500402321019934,0.0334887152664265,0.0692177312847327,0.0357290160183062,1,0,2.0865118229473616,0,"His mother was not far away in front of him and seemed, at first, quite engrossed in herself, but then she suddenly jumped up with her arms outstretched and her fingers spread shouting: “Help, for pity’s sake, Help!”"
262,0.3402868318122555,0.0380608041843734,0.0233450964367437,0.0768467309578283,0.053501634521084605,1,0,1.8855523017715672,0,"The way she held her head suggested she wanted to see Gregor better, but the unthinking way she was hurrying backwards showed that she did not; she had forgotten that the table was behind her with all the breakfast things on it; when she reached the table she sat quickly down on it without knowing what she was doing; without even seeming to notice that the coffee pot had been knocked over and a gush of coffee was pouring down onto the carpet."
263,0.3415906127770534,0.0341979274272633,0.0235025073553445,0.1032317162471382,0.0797292088917937,1,0,1.857426106121416,0,"“Mother, mother”, said Gregor gently, looking up at her."
264,0.3428943937418514,0.0288104020921866,0.0264751618175871,0.1107535926773441,0.084278430859757,1,0,2.0054276955533057,0,"He had completely forgotten the chief clerk for the moment, but could not help himself snapping in the air with his jaws at the sight of the flow of coffee."
265,0.3441981747066492,0.0210172703497872,0.0277685877737819,0.1320008434128784,0.1109835730630912,1,0,2.149509213382588,0,"That set his mother screaming anew, she fled from the table and into the arms of his father as he rushed towards her."
266,0.3455019556714472,0.0096322883295193,0.0318704053612287,0.1416152075841761,0.1319829192546568,1,0,2.411507993843548,0,"Gregor, though, had no time to spare for his parents now; the chief clerk had already reached the stairs; with his chin on the banister, he looked back for the last time."
277,0.3598435462842242,0.028983340961098,-0.0308171068976786,0.1018997940503419,0.1327169009480205,1,0,0.717825147369499,0,"It went very slowly, but perhaps his father was able to see his good intentions as he did nothing to hinder him, in fact now and then he used the tip of his stick to give directions from a distance as to which way to turn."
278,0.3611473272490221,0.047652827721477,-0.0323057600523043,0.0841754168028756,0.1164811768551799,1,0,0.4448059760967809,0,If only his father would stop that unbearable hissing!
279,0.3624511082138201,0.0523218927754161,-0.0293014841451451,0.0705802942137944,0.0998817783589395,1,0,0.5797705598640994,0,It was making Gregor quite confused.
280,0.363754889178618,0.0501338803530559,-0.0320335501797969,0.0691965021248765,0.10123005230467341,1,0,0.637154423558719,0,"When he had nearly finished turning round, still listening to that hissing, he made a mistake and turned himself back a little the way he had just come."
281,0.3650586701434159,0.0527881072245825,-0.035981062438705,0.0797542857142846,0.1157353481529896,1,0,0.4046485382532543,0,"He was pleased when he finally had his head in front of the doorway, but then saw that it was too narrow, and his body was too broad to get through it without further difficulty."
282,0.3663624511082138,0.0696315233736506,-0.0440780778032031,0.0743050277868575,0.1183831055900606,1,0,0.25830447091794645,0,"In his present mood, it obviously did not occur to his father to open the other of the double doors so that Gregor would have enough space to get through."
283,0.3676662320730117,0.0854022131415485,-0.036250084995096,0.0865674893756118,0.12281757437070781,1,0,0.0,0,He was merely fixed on the idea that Gregor should be got back into his room as quickly as possible.
284,0.3689700130378096,0.0940568126838824,-0.0404762667538406,0.0783294540699565,0.134533079437723,1,0,0.06107962576206565,0,Nor would he ever have allowed Gregor the time to get himself upright as preparation for getting through the doorway.
285,0.3702737940026075,0.0943111735861381,-0.0415293167701858,0.0922708009153306,0.1358404903563239,1,0,0.0,0,"What he did, making more noise than ever, was to drive Gregor forwards all the harder as if there had been nothing in the way; it sounded to Gregor as if there was now more than one father behind him; it was not a pleasant experience, and Gregor pushed himself into the doorway without regard for what might happen."
286,0.3715775749674054,0.080278793723438,-0.0365077280156909,0.0912895652173901,0.127797293233081,1,0,0.0,0,"One side of his body lifted itself, he lay at an angle in the doorway, one flank scraped on the white door and was painfully injured, leaving vile brown flecks on it, soon he was stuck fast and would not have been able to move at all by himself, the little legs along one side hung quivering in the air while those on the other side were pressed painfully against the ground."
287,0.3728813559322034,0.0758491337038238,-0.0351557077476295,0.1005052435436404,0.1356609512912699,1,0,0.032468337089503065,0,"Then his father gave him a hefty shove from behind which released him from where he was held and sent him flying, and heavily bleeding, deep into his room."
288,0.3741851368970013,0.0819280974174556,-0.0291473095782932,0.1133918535469093,0.14253916312520248,1,0,0.0,0,"The door was slammed shut with the stick, then, finally, all was quiet."
289,0.3754889178617992,0.0933236449820191,-0.0296499967309574,0.1202487218045098,0.14989871853546718,1,0,0.0,0,II   It was not until it was getting dark that evening that Gregor awoke from his deep and coma-like sleep.
290,0.3767926988265971,0.1075535501797959,-0.0268223308270673,0.1076587675711003,0.1344810983981676,1,0,0.0440926503787703,0,"He would have woken soon afterwards anyway even if he hadn’t been disturbed, as he had had enough sleep and felt fully rested."
291,0.378096479791395,0.0990446812683871,-0.0386665675057203,0.083718986596926,0.1377112487741074,1,0,0.0,0,But he had the impression that some hurried steps and the sound of the door leading into the front room being carefully shut had woken him.
292,0.3794002607561929,0.0856319810395543,-0.0480532951945074,0.0571378326250401,0.1336852762340617,1,0,0.4498568126030606,0,"The light from the electric street lamps shone palely here and there onto the ceiling and tops of the furniture, but down below, where Gregor was, it was dark."
313,0.4067796610169491,0.0900764465511594,-0.0592155737169002,0.0829753743053274,0.1492920202680596,1,0,0.0,0,"For some reason, the tall, empty room where he was forced to remain made him feel uneasy as he lay there flat on the floor, even though he had been living in it for five years."
314,0.408083441981747,0.0913450931677007,-0.0563532853873808,0.0826444687806462,0.1476983785550815,1,0,0.0,0,"Hardly aware of what he was doing other than a slight feeling of shame, he hurried under the couch."
320,0.4159061277705345,0.1144477051323947,-0.0297379372343899,0.0897655214122251,0.1441856423667846,1,0,0.0,0,"But she seemed to regret her behaviour, as she opened the door again straight away and came in on tip-toe as if entering the room of someone seriously ill or even of a stranger."
321,0.4172099087353325,0.1080774730304007,-0.0384393919581557,0.0876140503432483,0.1465168649885564,1,0,0.0,0,"Gregor had pushed his head forward, right to the edge of the couch, and watched her."
334,0.4341590612777053,0.0644159888852558,-0.0564341745668512,0.0016273749591369,0.120850163452107,1,0,1.6679049676624982,0,"“Am I less sensitive than I used to be, then?”, he thought, and was already sucking greedily at the cheese which had immediately, almost compellingly, attracted him much more than the other foods on the newspaper."
335,0.4354628422425032,0.0378889114089566,-0.041274550506701,0.0081329519450799,0.0791634619156576,1,0,1.9364821179901601,0,"Quickly one after another, his eyes watering with pleasure, he consumed the cheese, the vegetables and the sauce; the fresh foods, on the other hand, he didn’t like at all, and even dragged the things he did want to eat a little way away from them because he couldn’t stand the smell."
336,0.4367666232073011,0.0114098986596925,-0.0232232494279173,0.0198672016999016,0.043090451127818896,1,0,2.236326009174335,0,"Long after he had finished eating and lay lethargic in the same place, his sister slowly turned the key in the lock as a sign to him that he should withdraw."
337,0.4380704041720991,-0.0231511572409281,-0.0116824779339652,0.0325057633213464,0.0556569205622745,1,0,2.7785918718260687,0,"He was immediately startled, although he had been half asleep, and he hurried back under the couch."
338,0.4393741851368969,-0.0286568290290941,-0.007212569467146,0.0512914776070604,0.0799483066361545,1,0,2.618544431053084,0,"But he needed great self-control to stay there even for the short time that his sister was in the room, as eating so much food had rounded out his body a little and he could hardly breathe in that narrow space."
339,0.4406779661016949,-0.039245776397515,-0.0143765773128471,0.0648727231121273,0.1041184995096423,1,0,2.3574294584777395,0,"Half suffocating, he watched with bulging eyes as his sister unselfconsciously took a broom and swept up the left-overs, mixing them in with the food he had not even touched at all as if it could not be used any more."
340,0.4419817470664928,-0.0508585779666551,-0.0176617195161815,0.0857874272638106,0.1366460052304657,1,0,2.142807492956879,0,"She quickly dropped it all into a bin, closed it with its wooden lid, and carried everything out."
341,0.4432855280312907,-0.0340185943118662,-0.0301465282772144,0.1039932396207898,0.13801183393265598,1,0,1.6391539646836462,0,She had hardly turned her back before Gregor came out again from under the couch and stretched himself.
351,0.4563233376792698,0.0674609807126503,-0.080435612945406,0.0587235436417122,0.1478965936580563,1,0,0.5759008374857131,0,and it was out of the question to leave the flat entirely empty.
352,0.4576271186440678,0.0525683720169983,-0.0839556881333759,0.0588181301078776,0.1427738182412535,1,0,0.7919523682818281,0,And on the very first day the maid had fallen to her knees and begged Gregor’s mother to let her go without delay.
353,0.4589308996088657,0.0435087119973842,-0.0848643478260859,0.0648850768224901,0.149749424648576,1,0,0.8131362116697294,0,"It was not very clear how much she knew of what had happened but she left within a quarter of an hour, tearfully thanking Gregor’s mother for her dismissal as if she had done her an enormous service."
354,0.4602346805736636,0.0275343772474661,-0.0719800948022221,0.0737401372997702,0.1457202321019923,1,0,0.8842888285649655,0,"She even swore emphatically not to tell anyone the slightest about what had happened, even though no-one had asked that of her."
395,0.5136897001303781,0.1043291467799921,-0.0401514449166389,0.1051876299444249,0.1453390748610638,1,0,0.0,0,"His observant sister only needed to notice the chair twice before she would always push it back to its exact position by the window after she had tidied up the room, and even left the inner pane of the window open from then on."
396,0.514993481095176,0.0731414514547228,-0.030533723439032,0.0994723373651507,0.1300060608041827,1,0,0.07206498873866705,0,If Gregor had only been able to speak to his sister and thank her for all that she had to do for him it would have been easier for him to bear it; but as it was it caused him pain.
397,0.516297262059974,0.0640238182412545,-0.0291260836874792,0.1024840013076155,0.1316100849950947,1,0,0.2053995948721669,0,"His sister, naturally, tried as far as possible to pretend there was nothing burdensome about it, and the longer it went on, of course, the better she was able to do so, but as time went by Gregor was also able to see through it all so much better."
398,0.5176010430247718,0.0220062536776721,-0.0221642170643998,0.1056461817587433,0.1278103988231431,1,0,0.9724091506251378,0,"It had even become very unpleasant for him, now, whenever she entered the room."
399,0.5189048239895697,-0.0009126708074534,-0.0199833736515198,0.1037250147106884,0.1237083883622082,1,0,1.358350166601876,0,"No sooner had she come in than she would quickly close the door as a precaution so that no-one would have to suffer the view into Gregor’s room, then she would go straight to the window and pull it hurriedly open almost as if she were suffocating."
400,0.5202086049543676,-0.0131142595619482,-0.0159114351095127,0.0972513958810056,0.1131628309905183,1,0,1.631595150246768,0,"Even if it was cold, she would stay at the window breathing deeply for a little while."
401,0.5215123859191656,-0.005852510624387,-0.0177455671788164,0.0881812847335719,0.10592685191238829,1,0,1.4826946557328446,0,"She would alarm Gregor twice a day with this running about and noise making; he would stay under the couch shivering the whole while, knowing full well that she would certainly have liked to spare him this ordeal, but it was impossible for her to be in the same room with him with the windows closed."
402,0.5228161668839635,0.0051854854527622,-0.0199802745995421,0.0892802419091195,0.1092605165086616,1,0,1.2692439994820959,0,"One day, about a month after Gregor’s transformation when his sister no longer had any particular reason to be shocked at his appearance, she came into the room a little earlier than usual and found him still staring out the window, motionless, and just where he would be most horrible."
403,0.5241199478487614,0.0103019156587118,-0.0163227656096761,0.086879522719842,0.10320228832951811,1,0,1.2795838369598855,0,"In itself, his sister’s not coming into the room would have been no surprise for Gregor as it would have been difficult for her to immediately open the window while he was still there, but not only did she not come in, she went straight back and closed the door behind her, a stranger would have thought he had threatened her and tried to bite her."
404,0.5254237288135593,0.0346785779666553,-0.0165357567832623,0.0816881137626665,0.09822387054592881,1,0,0.9181446761064478,0,"Gregor went straight to hide himself under the couch, of course, but he had to wait until midday before his sister came back and she seemed much more uneasy than usual."
405,0.5267275097783573,0.0364468551814313,-0.0214546322327555,0.0826756260215746,0.1041302582543301,1,0,0.7777544270428893,0,"It made him realise that she still found his appearance unbearable and would continue to do so, she probably even had to overcome the urge to flee when she saw the little bit of him that protruded from under the couch."
406,0.5280312907431551,0.0585146910755141,-0.0313155410264788,0.0918099051977759,0.1231254462242547,1,0,0.28596406632933125,0,"One day, in order to spare her even this sight, he spent four hours carrying the bedsheet over to the couch on his back and arranged it so that he was completely covered and his sister would not be able to see him even if she bent down."
407,0.529335071707953,0.0869641549525978,-0.0439693233082701,0.101411386073879,0.14538070938214911,1,0,0.0,0,"If she did not think this sheet was necessary then all she had to do was take it off again, as it was clear enough that it was no pleasure for Gregor to cut himself off so completely."
420,0.546284224250326,0.0448996044458967,-0.0236395979078127,0.1007526577312834,0.1243922556390961,1,0,0.603268137658693,0,"But now, of course, he had far better control of his body than before and, even with a fall as great as that, caused himself no damage."
421,0.5475880052151239,0.0413811768551809,-0.0283183720169986,0.0949005459300413,0.1232189179470399,1,0,0.5457802248540136,0,"Very soon his sister noticed Gregor’s new way of entertaining himself—he had, after all, left traces of the adhesive from his feet as he crawled about—and got it into her head to make it as easy as possible for him by removing the furniture that got in his way, especially the chest of drawers and the desk."
422,0.5488917861799217,0.0201933638443933,-0.0289654494932981,0.0958218143184035,0.1247872638117016,1,0,0.8463681704697311,0,"Now, this was not something that she would be able to do by herself; she did not dare to ask for help from her father; the sixteen year old maid had carried on bravely since the cook had left"
423,0.5501955671447196,0.006805214122262,-0.0447556848643342,0.0995462177182073,0.1443019025825415,1,0,1.042154031587702,0,"but she certainly would not have helped in this, she had even asked to be allowed to keep the kitchen locked at all times and never to have to open the door unless it was especially important; so his sister had no choice but to choose some time when Gregor’s father was not there and fetch his mother to help her."
440,0.5723598435462842,0.0943034390323623,-0.050273403072899,0.0797631938541997,0.14457684210526128,1,0,0.034776526613708794,0,"His sister, unfortunately, did not agree; she had become used to the idea, not without reason, that she was Gregor’s spokesman to his parents about the things that concerned him."
441,0.5736636245110821,0.0867326642693679,-0.0568768486433468,0.0919344687806461,0.1488113174239929,1,0,0.0,0,"This meant that his mother’s advice now was sufficient reason for her to insist on removing not only the chest of drawers and the desk, as she had thought at first, but all the furniture apart from the all-important couch."
450,0.5853976531942634,0.0245255508336054,-0.0284497417456681,0.1179294867603777,0.14637922850604582,1,0,0.7892150094950025,0,"He meant to be as careful and considerate as he could, but, unfortunately, it was his mother who came back first while Grete in the next room had her arms round the chest, pushing and pulling at it from side to side by herself without, of course, moving it an inch."
451,0.5867014341590613,0.0209118764302056,-0.0310954887218041,0.1006910068649872,0.1317864955867913,1,0,0.8358607733867107,0,"His mother was not used to the sight of Gregor, he might have made her ill, so Gregor hurried backwards to the far end of the couch."
452,0.5880052151238592,0.0160620889179468,-0.0277744818568156,0.0875888819875765,0.11536336384439211,1,0,0.9287059110703533,0,"In his startlement, though, he was not able to prevent the sheet at its front from moving a little."
453,0.5893089960886571,0.0285044655116047,-0.0297220823798623,0.0697737365152001,0.0994958188950624,1,0,0.9428692185545573,0,It was enough to attract his mother’s attention.
454,0.590612777053455,0.0510430859758084,-0.0201618110493623,0.0477250179797313,0.0712048970251707,1,0,1.21694630680337,0,"She stood very still, remained there a moment, and then went back out to Grete."
455,0.5919165580182529,0.0648234651847,-0.0093482314481855,0.0361682314481852,0.0741716966328855,1,0,1.4792268176629664,0,"Gregor kept trying to assure himself that nothing unusual was happening, it was just a few pieces of furniture being moved after all, but he soon had to admit that the women going to and fro, their little calls to each other, the scraping of the furniture on the floor, all these things made him feel as if he were being assailed from all sides."
456,0.5932203389830508,0.0803509709055236,-0.0091474893756128,0.030106560967636,0.0894984602811364,1,0,1.4014013766858644,0,"With his head and legs pulled in against him and his body pressed to the floor, he was forced to admit to himself that he could not stand all of this much longer."
457,0.5945241199478487,0.0974987479568474,-0.0154406341941809,0.0224746289637133,0.1129393821510283,1,0,1.394885426249488,0,"They were emptying his room out; taking away everything that was dear to him; they had already taken out the chest containing his fretsaw and other tools; now they threatened to remove the writing desk with its place clearly worn into the floor, the desk where he had done his homework as a business trainee, at high school, even while he had been at infant school—he really could not wait any longer to see whether the two women’s intentions were good."
458,0.5958279009126467,0.1066940438051637,-0.0190130827067667,0.0272784668192216,0.1257071265119304,1,0,1.2235741629956498,0,"He had nearly forgotten they were there anyway, as they were now too tired to say anything while they worked and he could only hear their feet as they stepped heavily on the floor."
