Window_ID,Center_Sentence,Full_Window_Text,Valence_Ridge,Arousal_Ridge,Dominance_Ridge,Valence_RF,Arousal_RF,Dominance_RF,Narrative_Progress,Valence_Ridge_Smooth,Arousal_Ridge_Smooth,Dominance_Ridge_Smooth,Valence_RF_Smooth,Arousal_RF_Smooth,Dominance_RF_Smooth,VAD_range,Convergence,Entr_Index,Entrapment,Episode_ID
121,So please open up this door.,"And anyway, he wants to speak to you personally. So please open up this door. I’m sure he’ll be good enough to forgive the untidiness of your room.”",0.3524048328399658,-0.2855366468429565,-0.1385225057601928,0.3012799999999999,-0.04225,0.15979,0.1564537157757496,0.0389542322272163,-0.1624357513812402,-0.0476983519208292,0.1156935828702175,-0.061855148741418,0.0600905361229152,0.1775487316116355,0,0.3956871133913553,0,0
122,I’m sure he’ll be good enough to forgive the untidiness of your room.”,"So please open up this door. I’m sure he’ll be good enough to forgive the untidiness of your room.” Then the chief clerk called “Good morning, Mr. Samsa”.",0.1908304095268249,-0.1102507635951042,-0.1972217857837677,0.1779499999999999,-0.03387,0.024,0.1577574967405476,0.0705363987261514,-0.1590305104152678,-0.0707645371846112,0.1275428375286025,-0.0600808041843732,0.048001850277868,0.1876236417129757,0,0.6174636908778047,0,0
123,"Then the chief clerk called “Good morning, Mr. Samsa”.","I’m sure he’ll be good enough to forgive the untidiness of your room.” Then the chief clerk called “Good morning, Mr. Samsa”. “He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door.",0.091428168118,-0.404904156923294,-0.4153281152248382,0.1800999999999999,-0.02743,-0.0758499999999999,0.1590612777053455,0.0736491539213833,-0.1741116445809313,-0.1260816172695721,0.1333383000980696,-0.0604021869892114,0.0254630630925135,0.193740487087281,0,1.0309557070270463,0,0
124,"“He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door.","Then the chief clerk called “Good morning, Mr. Samsa”. “He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door. “He isn’t well, please believe me.",-0.0540597699582576,-0.3391617834568023,-0.3587256669998169,0.05717,-0.05589,0.01021,0.1603650586701434,0.0866233308456435,-0.2005520101774236,-0.1808844554576247,0.13144750245178,-0.0751600686498847,0.0132696992481201,0.2066075711016647,0,1.2546526858483225,0,0
125,"“He isn’t well, please believe me.","“He isn’t well”, said his mother to the chief clerk, while his father continued to speak through the door. “He isn’t well, please believe me. Why else would Gregor have missed a train!",-0.0753979831933975,-0.1376049816608429,-0.1105553060770034,0.0113599999999999,-0.12402,-0.0470799999999999,0.1616688396349413,0.0876088510192834,-0.2132324308175817,-0.2091786088254466,0.1217201536449805,-0.0844417979731928,-0.0051628734880679,0.2061619516181733,0,1.5928129249430174,0,0
126,Why else would Gregor have missed a train!,"“He isn’t well, please believe me. Why else would Gregor have missed a train! The lad only ever thinks about the business.",0.0696136727929115,-0.2658371031284332,-0.0352954007685184,-0.0649899999999999,-0.08221,-0.09433,0.1629726205997392,0.0930746178519933,-0.2180104320951025,-0.2082465571217669,0.1120918404707406,-0.0876964073226534,-0.0058995717554755,0.199788247793394,0,1.6063282418666343,0,0
127,The lad only ever thinks about the business.,Why else would Gregor have missed a train! The lad only ever thinks about the business. It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening.,0.0220262352377176,-0.2832553386688232,-0.1499561965465545,-0.01479,-0.17275,-0.05301,0.1642764015645371,0.082994969353449,-0.2294211461311942,-0.2035649086124305,0.1071508368747943,-0.0917852533507671,-0.0057956227525334,0.1989360902255614,0,1.6044212145519097,0,0
128,It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening.,The lad only ever thinks about the business. It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening. He sits with us in the kitchen and just reads the paper or studies train timetables.,-0.0314056649804115,-0.4128594100475311,-0.3366044461727142,0.14697,-0.2016300000000001,0.0834299999999999,0.165580182529335,0.0631990179470658,-0.2528898742533373,-0.2081726609140697,0.1003207159202341,-0.0855090944753177,-0.0043586041189931,0.1858298103955518,0,1.5780579622996895,0,0
129,He sits with us in the kitchen and just reads the paper or studies train timetables.,It nearly makes me cross the way he never goes out in the evenings; he’s been in town for a week now but stayed home every evening. He sits with us in the kitchen and just reads the paper or studies train timetables. His idea of relaxation is working with his fretsaw.,-0.078655757009983,-0.1024013981223106,-0.4008898138999939,0.1085099999999999,-0.04402,-0.06367,0.1668839634941329,0.0405746281016692,-0.2358938239785153,-0.1782776104903113,0.0854155214122251,-0.08120549852893,0.0049132559660018,0.16662101994115508,0,1.4079582986190542,0,0
130,His idea of relaxation is working with his fretsaw.,"He sits with us in the kitchen and just reads the paper or studies train timetables. His idea of relaxation is working with his fretsaw. He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door.",0.1773223876953125,-0.0301611013710498,-0.0771218389272689,0.2063499999999999,-0.0618699999999999,0.0637099999999999,0.1681877444589309,0.0127508335775137,-0.2269449247270746,-0.1295959611282335,0.0578634455704471,-0.0714700032690413,0.0071380156914023,0.12933344883948839,1,1.6626310700284894,0,0
131,"He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door.","His idea of relaxation is working with his fretsaw. He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door. Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t",0.1932323276996612,-0.0511444807052612,-0.045696061104536,0.1661399999999999,0.0112799999999999,0.0765399999999999,0.1694915254237288,-0.0208327770689831,-0.2535461837650483,-0.1242878151927815,0.0469871493952266,-0.0709134749918265,0.0147727983000978,0.1179006243870531,1,1.681617870247139,0,0
132,"Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t","He’s made a little frame, for instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door. Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t well, he said this morning that he is, but he isn’t.”",-0.0317417904734611,-0.175265371799469,-0.1071423441171646,0.08387,-0.05444,0.0587399999999999,0.1707953063885267,-0.0525201553939772,-0.2777935418733533,-0.1445005235182125,0.0368799738476621,-0.0597875514874134,0.0367505557371685,0.0966675253350755,1,1.426223884867773,0,0
133,"well, he said this morning that he is, but he isn’t.”","Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by ourselves; he’s so stubborn; and I’m sure he isn’t well, he said this morning that he is, but he isn’t.” “I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation.",0.1542054563760757,-0.3632223606109619,-0.0245305933058261,0.0308299999999999,-0.06686,0.1196,0.1720990873533246,-0.0991470373383899,-0.2721933009320287,-0.179229567329762,0.0234231938542004,-0.0547129355998685,0.0427256260215751,0.0974385616214436,1,1.5133959555825371,0,0
134,"“I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation.","well, he said this morning that he is, but he isn’t.” “I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation. “Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious.",-0.1652036160230636,-0.2866908609867096,-0.0280336253345012,-0.04751,-0.04006,-0.08746,0.1734028683181225,-0.0938765897521212,-0.3014249910910075,-0.2328374472298442,0.0415501340307284,-0.0406215593331149,0.0336469140241904,0.0821716933638433,1,1.4148670947143884,0,0
135,"“Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious.","“I’ll be there in a moment”, said Gregor slowly and thoughtfully, but without moving so that he would not miss any word of the conversation. “Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious. But on the other hand, I must say that if we people in commerce ever become slightly unwell then, fortunately or unfortunately as you like, we simply have to overcome it because of business considerations.”",-0.2157396525144577,-0.4490508735179901,-0.2201146483421325,0.03985,-0.02581,0.08615,0.1747066492829204,-0.1132591805393705,-0.3117724130062233,-0.2798551783652472,0.0322972703497871,-0.0271870317097087,0.0430698594311861,0.0702568911408948,1,1.4129087831963245,0,0
136,"But on the other hand, I must say that if we people in commerce ever become slightly unwell then, fortunately or unfortunately as you like, we simply have to overcome it because of business considerations.”","“Well I can’t think of any other way of explaining it, Mrs. Samsa”, said the chief clerk, “I hope it’s nothing serious. But on the other hand, I must say that if we people in commerce ever become slightly unwell then, fortunately or unfortunately as you like, we simply have to overcome it because of business considerations.” “Can the chief clerk come in to see you now then?”, asked his father impatiently, knocking at the door again.",-0.179419070482254,-0.4443869292736053,-0.3240890502929687,0.0414299999999999,0.0164599999999999,0.03919,0.1760104302477183,-0.1174618864091584,-0.3159163909330658,-0.2994330218411889,0.0291982052958479,-0.0237149624060147,0.040686332134684,0.0644012945406987,1,1.5828004491416663,0,0
137,"“Can the chief clerk come in to see you now then?”, asked his father impatiently, knocking at the door again.","But on the other hand, I must say that if we people in commerce ever become slightly unwell then, fortunately or unfortunately as you like, we simply have to overcome it because of business considerations.” “Can the chief clerk come in to see you now then?”, asked his father impatiently, knocking at the door again. “No”, said Gregor.",-0.120952159166336,-0.3844153881072998,-0.2529556155204773,-0.0054899999999999,0.0072499999999999,0.0749199999999999,0.1773142112125162,-0.1127006006818318,-0.312062156114184,-0.2985675142174924,0.0246281987577636,-0.0157574239947693,0.0485052468126832,0.0642626708074525,1,1.6914708004752605,0,0
138,"“No”, said Gregor.","“Can the chief clerk come in to see you now then?”, asked his father impatiently, knocking at the door again. “No”, said Gregor. In the room on his right there followed a painful silence; in the room on his left his sister began to cry.",-0.2471346110105514,-0.1705394387245178,-0.1918809413909912,-0.0749699999999999,-0.0723,0.0647399999999999,0.1786179921773142,-0.1030884003762938,-0.3360950459743468,-0.3119228623938916,0.0138672638117029,-0.0219216475972537,0.0419790487087278,0.0639006963059815,1,1.8250370379716405,0,0
139,In the room on his right there followed a painful silence; in the room on his left his sister began to cry.,"“No”, said Gregor. In the room on his right there followed a painful silence; in the room on his left his sister began to cry. So why did his sister not go and join the others?",-0.3662906289100647,-0.5078191161155701,-0.574467658996582,-0.08799,-0.01719,0.00123,0.1799217731421121,-0.1069765996240278,-0.3349076007809735,-0.3380109185621408,0.0330058450474006,-0.0282232134684534,0.0602766132723104,0.0884998267407638,1,1.0627486056151205,0,0
140,So why did his sister not go and join the others?,In the room on his right there followed a painful silence; in the room on his left his sister began to cry. So why did his sister not go and join the others? She had probably only just got up and had not even begun to get dressed.,-0.25510174036026,-0.5573744177818298,-0.7887722253799438,-0.01784,-0.07859,0.0178499999999999,0.18122555410691,-0.0902115745155111,-0.31229680848812,-0.3460164265454397,0.0641717195161809,-0.0300458025498525,0.0678977901274918,0.09794359267734429,1,0.4556935292527211,0,0
141,She had probably only just got up and had not even begun to get dressed.,So why did his sister not go and join the others? She had probably only just got up and had not even begun to get dressed. And why was she crying?,-0.2401460409164428,-0.0398308187723159,-0.6182029843330383,0.08313,0.0257199999999999,0.0706099999999999,0.1825293350717079,-0.0713294886342439,-0.2835882992969852,-0.3445287400618489,0.0915433769205611,-0.0368412324288979,0.0738625596600186,0.128384609349459,1,0.1430283641880259,0,0
142,And why was she crying?,"She had probably only just got up and had not even begun to get dressed. And why was she crying? Was it because he had not got up, and had not let the chief clerk in, because he was in danger of losing his job and if that happened his boss would once more pursue their parents with the same demands as before?",0.1320569962263107,-0.1226748749613761,-0.3566465377807617,0.2059299999999999,-0.0842,-0.0421699999999999,0.1838331160365058,-0.0550737847890984,-0.2535487438091413,-0.3338459490032064,0.1122499378881973,-0.0351533899967305,0.0793566949983645,0.1474033278849278,1,0.04223407213642778,0,0
143,"Was it because he had not got up, and had not let the chief clerk in, because he was in danger of losing his job and if that happened his boss would once more pursue their parents with the same demands as before?","And why was she crying? Was it because he had not got up, and had not let the chief clerk in, because he was in danger of losing his job and if that happened his boss would once more pursue their parents with the same demands as before? There was no need to worry about things like that yet.",0.4962629675865173,-0.2945965230464935,-0.1674416959285736,0.30654,0.02908,0.07801,0.1851368970013037,-0.0510077169222854,-0.2434852802191276,-0.3384645008446985,0.1336785648904854,-0.0363021706440008,0.0873375776397504,0.1699807355344862,0,0.0,0,0
144,There was no need to worry about things like that yet.,"Was it because he had not got up, and had not let the chief clerk in, because he was in danger of losing his job and if that happened his boss would once more pursue their parents with the same demands as before? There was no need to worry about things like that yet. Gregor was still there and had not the slightest intention of abandoning his family.",-0.1282583326101303,-0.0551255121827125,-0.0790916681289672,-0.03671,-0.0593,0.2264799999999999,0.1864406779661017,-0.0572271986422129,-0.2025838103394987,-0.3221169288978598,0.1339016149068306,-0.0419985191238962,0.0937259169663277,0.1759001340307268,0,0.0,0,0
145,Gregor was still there and had not the slightest intention of abandoning his family.,"There was no need to worry about things like that yet. Gregor was still there and had not the slightest intention of abandoning his family. For the time being he just lay there on the carpet, and no-one who knew the condition he was in would seriously have expected him to let the chief clerk in.",0.1105701699852943,-0.2492250204086303,-0.1023017466068267,0.2761799999999999,-0.07941,0.08692,0.1877444589308996,-0.0918378718258224,-0.1413994093601224,-0.2976610717985008,0.1302312258908123,-0.0368660346518465,0.080196495586792,0.16709726054265878,0,0.026827260952823007,0,0
146,"For the time being he just lay there on the carpet, and no-one who knew the condition he was in would seriously have expected him to let the chief clerk in.","Gregor was still there and had not the slightest intention of abandoning his family. For the time being he just lay there on the carpet, and no-one who knew the condition he was in would seriously have expected him to let the chief clerk in. It was only a minor discourtesy, and a suitable excuse could easily be found for it later on, it was not something for which Gregor could be sacked on the spot.",-0.1150991544127464,-0.0813446640968322,-0.183784618973732,0.2175,-0.02553,0.2208299999999999,0.1890482398956975,-0.1455200197441219,-0.0858554566140821,-0.278686673442844,0.1289507224583181,-0.0297535992154295,0.074841320693036,0.1587043216737476,0,0.1250722128857208,0,0
147,"It was only a minor discourtesy, and a suitable excuse could easily be found for it later on, it was not something for which Gregor could be sacked on the spot.","For the time being he just lay there on the carpet, and no-one who knew the condition he was in would seriously have expected him to let the chief clerk in. It was only a minor discourtesy, and a suitable excuse could easily be found for it later on, it was not something for which Gregor could be sacked on the spot. And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying.",-0.1104281172156333,-0.2543043196201324,-0.3125563859939575,0.1697099999999999,-0.06717,0.00861,0.1903520208604954,-0.2087870864799261,-0.0566988424557835,-0.2751518849279769,0.1479542530238622,-0.0259042562929058,0.058115550833605,0.173858509316768,0,0.4973889259352556,0,0
148,And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying.,"It was only a minor discourtesy, and a suitable excuse could easily be found for it later on, it was not something for which Gregor could be sacked on the spot. And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying. But the others didn’t know what was happening, they were worried, that would excuse their behaviour.",-0.2406012117862701,0.2079255878925323,-0.1444067507982254,0.3206599999999999,0.0096599999999999,0.21313,0.1916558018252933,-0.2392778779433577,-0.0234963757653624,-0.2374829172445039,0.1431793494606063,-0.0196895586793067,0.0586082804838175,0.16286890813991298,0,0.6330526663297511,0,0
149,"But the others didn’t know what was happening, they were worried, that would excuse their behaviour.","And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying. But the others didn’t know what was happening, they were worried, that would excuse their behaviour. The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong?",-0.1457157284021377,-0.2165438830852508,-0.0865492075681686,0.10995,-0.0832399999999999,0.00588,0.1929595827900912,-0.296200826859435,-0.0289992366318567,-0.220455695475848,0.1246100065380828,-0.028349663288656,0.0564405361229152,0.1529596698267388,0,0.471179455259303,0,0
150,"The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong?","But the others didn’t know what was happening, they were worried, that would excuse their behaviour. The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong? You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of.",-0.6196842193603516,-0.2145148515701294,-0.4761494994163513,-0.1320999999999999,-0.03942,-0.0629,0.1942633637548891,-0.3360755073949933,-0.0623284994535342,-0.2043016510740038,0.1056221412226204,-0.0313739849624056,0.0591248185681587,0.136996126185026,1,0.4134039716882583,0,0
151,"You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of.","The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong? You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of. I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation.",-0.5610477328300476,-0.1243847236037254,-0.3600646555423736,-0.0293,0.0136999999999999,0.0173799999999999,0.195567144719687,-0.3783984165543117,-0.1356701082377956,-0.2352761902589712,0.092125406995749,-0.0524744328211827,0.0600962209872499,0.1445998398169317,1,0.39558282002383915,0,0
152,"I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation.","You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of. I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation. I am astonished, quite astonished.",-0.5686708688735962,0.0057608522474765,-0.4238664507865906,0.03902,-0.00978,0.02178,0.196870925684485,-0.4275489653464892,-0.1583456801626252,-0.2584637433397617,0.0693927721477598,-0.0608292971559325,0.0614816900948014,0.1302220693036923,1,0.4970502765220166,0,0
153,"I am astonished, quite astonished.","I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation. I am astonished, quite astonished. I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims.",-0.7443692088127136,0.4143015146255493,-0.1971175670623779,-0.0679999999999999,-0.0231699999999999,-0.06238,0.1981747066492829,-0.4687317806558508,-0.204486774982734,-0.2882330231794741,0.0429906570774757,-0.0778264073226535,0.0457004184373972,0.1235268257600507,1,1.1726700021832588,0,0
154,"I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims.","I am astonished, quite astonished. I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims. This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation.",-0.4952408671379089,-0.0490331575274467,-0.2798753380775451,0.15707,0.0296699999999999,-0.00213,0.1994784876140808,-0.4455968629678059,-0.2553665575946717,-0.2991803986120515,0.0299285681595288,-0.0767379699248111,0.0319093527296497,0.10864732265446081,1,1.6166957025377906,0,0
155,"This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation.","I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims. This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation. But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf.",-0.4327545464038849,-0.3149451315402984,-0.2567701637744903,0.1298599999999999,-0.11008,0.0349899999999999,0.2007822685788787,-0.4412605614957658,-0.2738266934650719,-0.3048183093150055,0.014811327231121,-0.0824322000653798,0.0351709382151025,0.1176031382804823,1,1.7779310927964636,0,0
156,But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf.,"This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation. But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf. And nor is your position all that secure.",-0.2451304197311401,-0.6173298954963684,-0.2695182561874389,0.1825099999999999,-0.17705,0.0724799999999999,0.2020860495436766,-0.3850656461937841,-0.3409225712693156,-0.2948123838005952,0.0130324910101338,-0.0891531513566514,0.0213013239620788,0.1104544753187302,1,2.0583935981169574,0,0
157,And nor is your position all that secure.,"But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf. And nor is your position all that secure. I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it.",-0.0011249521048739,-0.5545220375061035,-0.0848020762205123,-0.14577,-0.12853,0.2340199999999999,0.2033898305084745,-0.3175562203704712,-0.3564805257511314,-0.2727739984214019,0.0269774501471065,-0.0845577901274916,0.0357272213141545,0.12028501144164609,1,1.589810472083428,0,0
158,"I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it.","And nor is your position all that secure. I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it. Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.”",-0.3174657523632049,-0.898991048336029,-0.468690812587738,0.0462399999999999,-0.1995600000000001,0.07656,0.2046936114732724,-0.2533925611974202,-0.378000065612463,-0.2692341264331179,0.0460769369074855,-0.0791539163125195,0.0374971853546905,0.125230853220005,1,1.2780316580640239,0,0
159,"Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.”","I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it. Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.” “But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment.",-0.0195156224071979,-0.3748811185359955,-0.0683609396219253,0.1093,-0.11289,0.1257699999999999,0.2059973924380704,-0.2078633857816726,-0.3370309262327874,-0.2474749608780645,0.059880954560313,-0.0725076495586784,0.0499330271330494,0.1323886041189914,1,0.8480187903384104,0,0
160,"“But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment.","Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.” “But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment. I’m slightly unwell, an attack of dizziness, I haven’t been able to get up.",-0.3958807587623596,-0.4698685705661773,-0.4616586565971374,0.0094899999999999,-0.16904,-0.02509,0.2073011734028683,-0.164374016887674,-0.3431063875417119,-0.2287062046554333,0.0603989408303359,-0.0745231088591034,0.0384949591369723,0.1349220496894393,1,1.050284327997275,0,0
161,"I’m slightly unwell, an attack of dizziness, I haven’t been able to get up.","“But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment. I’m slightly unwell, an attack of dizziness, I haven’t been able to get up. I’m still in bed now.",-0.3542274236679077,-0.1501123011112213,-0.2389025390148162,-0.1367799999999999,0.0191799999999999,-0.0592699999999999,0.2086049543676662,-0.149725935325713,-0.3382951825925319,-0.2256637268516092,0.0526795259888845,-0.0655671951618168,0.024612056227525,0.11824672115070131,1,1.4178645631972109,0,0
162,I’m still in bed now.,"I’m slightly unwell, an attack of dizziness, I haven’t been able to get up. I’m still in bed now. I’m quite fresh again now, though.",-0.2899077236652374,-0.395077645778656,-0.4042916893959045,-0.00964,-0.0043499999999999,-0.0794399999999999,0.2099087353324641,-0.1599096645364817,-0.3393634194243279,-0.2482226467105258,0.0649649101013395,-0.0539607551487407,0.0181773782281789,0.11892566525008019,1,1.3562546421969628,0,0
163,"I’m quite fresh again now, though.","I’m still in bed now. I’m quite fresh again now, though. I’m just getting out of bed.",0.137936845421791,-0.0948112159967422,-0.1751126646995544,0.1986499999999999,0.06031,-0.0235099999999999,0.211212516297262,-0.1728855366520601,-0.3461054281452425,-0.3015588522931611,0.0694908041843731,-0.0446738542007186,0.003160594965675,0.11416465838509171,1,1.5655636506554722,0,0
164,I’m just getting out of bed.,"I’m quite fresh again now, though. I’m just getting out of bed. It’s not quite as easy as I’d thought.",0.035748440772295,-0.141445904970169,-0.2264416217803955,0.2705699999999998,-0.02915,0.0297299999999999,0.2125162972620599,-0.2268106017029417,-0.2767388708511928,-0.3332591457094501,0.0604252566198096,-0.0423197940503427,-0.0199825988885254,0.1027450506701523,1,2.122716904003818,0,0
165,It’s not quite as easy as I’d thought.,"I’m just getting out of bed. It’s not quite as easy as I’d thought. I’m quite alright now, though.",0.0123973172158002,-0.3319571614265442,-0.1107203364372253,0.0095299999999999,0.0187999999999999,-0.0315099999999999,0.2138200782268579,-0.308205457649375,-0.2126941821273315,-0.3719877032645247,0.0439436809414835,-0.0280429846355014,-0.035579146779993,0.07952282772147651,1,2.6655424653006508,0,0
166,"I’m quite alright now, though.","It’s not quite as easy as I’d thought. I’m quite alright now, though. It’s shocking, what can suddenly happen to a person!",-0.2874981462955475,0.2739763855934143,-0.2327748239040374,0.1583899999999999,0.0445799999999999,0.1225199999999999,0.2151238591916558,-0.4024002097138124,-0.1791761198579444,-0.4080935275975483,0.0241447989539061,-0.0131230075187968,-0.0500582706766911,0.0742030696305972,1,3.5681060972012157,1,3
167,"It’s shocking, what can suddenly happen to a person!","I’m quite alright now, though. It’s shocking, what can suddenly happen to a person! I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already.",-0.6260388493537903,-0.1055534556508064,-0.4658476710319519,-0.04473,-0.03479,-0.08789,0.2164276401564537,-0.4410989076940985,-0.1626424418312324,-0.4250208256975003,0.0262831153971882,-0.0167201176855179,-0.0552078849297149,0.0814910003269031,1,3.547554273789058,1,3
168,"I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already.","It’s shocking, what can suddenly happen to a person! I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already. They must have noticed it.",-0.6471112966537476,-0.1351532042026519,-0.4057345986366272,-0.18662,-0.09547,-0.15331,0.2177314211212516,-0.4452783472314739,-0.1393412517681432,-0.4009448126452826,0.0127391598561619,-0.0042767799934618,-0.0532097678980052,0.06594892775416711,1,3.998692715229219,1,3
169,They must have noticed it.,"I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already. They must have noticed it. I don’t know why I didn’t let you know at work!",-0.5910148024559021,-0.4953803718090057,-0.5599305629730225,0.0835699999999999,-0.03387,-0.1243100000000001,0.2190352020860495,-0.4663592109236786,-0.168853500461549,-0.3956717149679929,0.0092314677999344,-0.0126054789146778,-0.0544219614253017,0.0636534292252361,1,3.8783014745117415,1,3
170,I don’t know why I didn’t let you know at work!,They must have noticed it. I don’t know why I didn’t let you know at work! But you always think you can get over an illness without staying at home.,-0.4935198128223419,-0.2235805094242096,-0.4798561334609985,0.1854299999999999,0.0184999999999999,0.0210799999999999,0.2203389830508474,-0.4422200574883884,-0.1523597105964877,-0.3515364946739601,0.0093330369401763,-0.0083022164105916,-0.0354019614253019,0.0447349983654782,1,3.628076415313425,1,3
