Window_ID,Center_Sentence,Full_Window_Text,Valence,Arousal,Dominance,Narrative_Progress,Valence_Smooth,Arousal_Smooth,Dominance_Smooth,NEI,zV_drop,zA_rise,zD_drop,Entrapment,VAD_range,Convergence,Episode_ID
148,And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying.,"It was only a minor discourtesy, and a suitable excuse could easily be found for it later on, it was not something for which Gregor could be sacked on the spot. And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying. But the others didn’t know what was happening, they were worried, that would excuse their behaviour.",-0.14045516,0.27881712,-0.13276462,0.1916558018252933,-0.21428414,0.010725437,-0.2748852,2.6081023589801506,1.0660265045018686,0.6796147629221646,0.8624610915561176,1,0.285610637,0,2
149,"But the others didn’t know what was happening, they were worried, that would excuse their behaviour.","And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying. But the others didn’t know what was happening, they were worried, that would excuse their behaviour. The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong?",-0.067971826,-0.21664822,-0.1275034,0.1929595827900912,-0.2857721,0.005439154,-0.26071295,2.833590210770599,1.4331241117609268,0.6461507792417465,0.7543153197679257,1,0.291211254,0,2
150,"The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong?","But the others didn’t know what was happening, they were worried, that would excuse their behaviour. The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong? You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of.",-0.63095134,-0.25645167,-0.579661,0.1942633637548891,-0.33554852,-0.030202858,-0.24338834,2.731369962039294,1.6887308556087293,0.4205246241711099,0.6221144822594548,1,0.305345662,0,2
151,"You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of.","The chief clerk now raised his voice, “Mr. Samsa”, he called to him, “what is wrong? You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of. I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation.",-0.5922914,-0.12315343,-0.44371295,0.195567144719687,-0.38813832,-0.113727026,-0.28131193,0.0,1.9587845785885487,0.0,0.9115022583379855,0,0.274411294,0,0
152,"I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation.","You barricade yourself in your room, give us no more than yes or no for an answer, you are causing serious and unnecessary concern to your parents and you fail—and I mention this just by the way—you fail to carry out your business duties in a way that is quite unheard of. I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation. I am astonished, quite astonished.",-0.6017758,0.040898867,-0.4965023,0.196870925684485,-0.44263628,-0.1419727,-0.31035668,0.0,2.238636888215231,0.0,1.1331372778405409,0,0.30066358,0,0
153,"I am astonished, quite astonished.","I’m speaking here on behalf of your parents and of your employer, and really must request a clear and immediate explanation. I am astonished, quite astonished. I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims.",-0.8234555,0.49262527,-0.23676543,0.1981747066492829,-0.48660615,-0.19005555,-0.34256837,0.0,2.4644264347135767,0.0,1.3789386202986536,0,0.2965506,0,0
154,"I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims.","I am astonished, quite astonished. I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims. This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation.",-0.5722348,-0.0062108375,-0.3171884,0.1994784876140808,-0.46621895,-0.24473824,-0.35286716,0.0,2.3597361856323062,0.0,1.4575267480154603,0,0.22148071000000003,0,0
155,"This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation.","I thought I knew you as a calm and sensible person, and now you suddenly seem to be showing off with peculiar whims. This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation. But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf.",-0.49796206,-0.25899538,-0.2707701,0.2007822685788787,-0.46002516,-0.2670996,-0.35898322,0.0,2.327930473329632,0.0,1.5041972505117391,0,0.19292556,0,0
156,But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf.,"This morning, your employer did suggest a possible reason for your failure to appear, it’s true—it had to do with the money that was recently entrusted to you—but I came near to giving him my word of honour that that could not be the right explanation. But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf. And nor is your position all that secure.",-0.28821507,-0.6168308,-0.30175582,0.2020860495436766,-0.4068164,-0.33447775,-0.3456202,0.0,2.0546983307251785,0.0,1.4022265605139586,0,0.07233865,1,0
157,And nor is your position all that secure.,"But now that I see your incomprehensible stubbornness I no longer feel any wish whatsoever to intercede on your behalf. And nor is your position all that secure. I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it.",-0.018684693,-0.56876576,-0.15384068,0.2033898305084745,-0.34615353,-0.34084928,-0.32147682,0.0,1.7431886103965057,0.0,1.2179929727861385,0,0.02467670999999999,1,0
158,"I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it.","And nor is your position all that secure. I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it. Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.”",-0.31600437,-0.9656095,-0.5534426,0.2046936114732724,-0.28950515,-0.35787725,-0.319863,0.0,1.4522936855294108,0.0,1.205678216171824,0,0.06837209999999999,1,0
159,"Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.”","I had originally intended to say all this to you in private, but since you cause me to waste my time here for no good reason I don’t see why your parents should not also learn of it. Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.” “But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment.",0.009099234,-0.38831878,-0.10942581,0.2059973924380704,-0.24400777,-0.30517328,-0.2942744,0.0,1.2186602270483444,0.0,1.010416426690314,0,0.06116550999999998,1,0
160,"“But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment.","Your turnover has been very unsatisfactory of late; I grant you that it’s not the time of year to do especially good business, we recognise that; but there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.” “But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment. I’m slightly unwell, an attack of dizziness, I haven’t been able to get up.",-0.3594254,-0.49107385,-0.54256403,0.2073011734028683,-0.19768445,-0.30281174,-0.27658367,0.0,0.9807854865704279,0.0,0.8754217963848563,0,0.10512728999999998,1,0
161,"I’m slightly unwell, an attack of dizziness, I haven’t been able to get up.","“But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment. I’m slightly unwell, an attack of dizziness, I haven’t been able to get up. I’m still in bed now.",-0.34377632,-0.07236074,-0.25751185,0.2086049543676662,-0.18471085,-0.29613554,-0.27662298,0.0,0.9141647924348543,0.0,0.8757217635946497,0,0.11142468999999997,1,0
162,I’m still in bed now.,"I’m slightly unwell, an attack of dizziness, I haven’t been able to get up. I’m still in bed now. I’m quite fresh again now, though.",-0.31468478,-0.2951965,-0.4294301,0.2099087353324641,-0.19571888,-0.294052,-0.30549705,0.0,0.9706920940061389,0.0,1.0960543561481455,0,0.10977816999999998,1,0
163,"I’m quite fresh again now, though.","I’m still in bed now. I’m quite fresh again now, though. I’m just getting out of bed.",0.08288611,-0.011307534,-0.20906098,0.211212516297262,-0.20644677,-0.29295057,-0.36109692,0.0,1.0257808495103997,0.0,1.520326497302383,0,0.15465015,0,0
164,I’m just getting out of bed.,"I’m quite fresh again now, though. I’m just getting out of bed. It’s not quite as easy as I’d thought.",-0.038996477,-0.072982356,-0.29903927,0.2125162972620599,-0.26445168,-0.21296857,-0.39645696,0.0,1.3236416874791574,0.0,1.7901523059256674,0,0.18348839000000003,0,0
165,It’s not quite as easy as I’d thought.,"I’m just getting out of bed. It’s not quite as easy as I’d thought. I’m quite alright now, though.",-0.11393035,-0.23541214,-0.1692089,0.2138200782268579,-0.35143757,-0.13951604,-0.4382792,0.0,1.7703226682247213,0.0,2.109289946223502,0,0.29876315999999997,0,0
166,"I’m quite alright now, though.","It’s not quite as easy as I’d thought. I’m quite alright now, though. It’s shocking, what can suddenly happen to a person!",-0.39997527,0.3919372,-0.3217826,0.2151238591916558,-0.45252186,-0.098808154,-0.47358435,0.0,2.289400300185135,0.0,2.3786968995899676,0,0.374776196,0,0
167,"It’s shocking, what can suddenly happen to a person!","I’m quite alright now, though. It’s shocking, what can suddenly happen to a person! I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already.",-0.69152904,-0.069957346,-0.5692594,0.2164276401564537,-0.49609655,-0.07856314,-0.48565656,5.0983656803466175,2.513160559060269,0.11438745981036302,2.4708176614759862,1,0.41753341,0,3
168,"I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already.","It’s shocking, what can suddenly happen to a person! I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already. They must have noticed it.",-0.67195773,-0.034619857,-0.4630467,0.2177314211212516,-0.50502634,-0.057155192,-0.45962587,5.081105373032893,2.5590158966909113,0.2499071099129477,2.2721823664290337,1,0.447871148,0,3
169,They must have noticed it.,"I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of it last night already. They must have noticed it. I don’t know why I didn’t let you know at work!",-0.6165067,-0.4366589,-0.6325673,0.2190352020860495,-0.5280395,-0.09820151,-0.45387188,0.0,2.677190705028845,0.0,2.2282747519421644,0,0.42983799,0,0
170,I don’t know why I didn’t let you know at work!,They must have noticed it. I don’t know why I didn’t let you know at work! But you always think you can get over an illness without staying at home.,-0.51895523,-0.18738021,-0.5150686,0.2203389830508474,-0.49911356,-0.095686585,-0.40840855,0.0,2.5286531979896307,0.0059901825490929345,1.881352639298705,0,0.403426975,0,0
171,But you always think you can get over an illness without staying at home.,"I don’t know why I didn’t let you know at work! But you always think you can get over an illness without staying at home. Please, don’t make my parents suffer!",-0.7049181,-0.33328137,-0.8619304,0.2216427640156453,-0.49159336,-0.07523556,-0.3717862,4.22738280440554,2.4900362417062287,0.13545218200084844,1.6018943806984622,1,0.4163578,0,4
172,"Please, don’t make my parents suffer!","But you always think you can get over an illness without staying at home. Please, don’t make my parents suffer! There’s no basis for any of the accusations you’re making; nobody’s ever said a word to me about any of these things.",-0.5429493,-0.14998353,-0.5350363,0.2229465449804432,-0.47834352,-0.039162442,-0.3053455,3.880702320856723,2.42199702838184,0.36380738584706707,1.0948979066278153,1,0.439181078,0,4
173,There’s no basis for any of the accusations you’re making; nobody’s ever said a word to me about any of these things.,"Please, don’t make my parents suffer! There’s no basis for any of the accusations you’re making; nobody’s ever said a word to me about any of these things. Maybe you haven’t read the latest contracts I sent in.",-0.77239674,0.21433273,-0.26095688,0.2242503259452412,-0.47800633,-0.033916097,-0.28064215,3.723675366573647,2.4202655250323013,0.397018548295586,0.9063912932457597,1,0.444090233,0,4
174,Maybe you haven’t read the latest contracts I sent in.,"There’s no basis for any of the accusations you’re making; nobody’s ever said a word to me about any of these things. Maybe you haven’t read the latest contracts I sent in. I’ll set off with the eight o’clock train, as well, these few hours of rest have given me strength.",-0.6303237,-0.07139453,-0.20050626,0.2255541069100391,-0.43223676,-0.033585306,-0.25781795,3.3165710329944433,2.1852343445051754,0.39911256873029016,0.7322241197589776,1,0.398651454,0,4
175,"I’ll set off with the eight o’clock train, as well, these few hours of rest have given me strength.","Maybe you haven’t read the latest contracts I sent in. I’ll set off with the eight o’clock train, as well, these few hours of rest have given me strength. You don’t need to wait, sir; I’ll be in the office soon after you, and please be so good as to tell that to the boss and recommend me to him!”",-0.11244464,-0.22855945,-0.016929533,0.226857887874837,-0.39255688,-0.043161348,-0.26892868,3.136975261378139,1.9814743126854595,0.3384929399266488,0.8170080087660312,1,0.349395532,0,4
176,"You don’t need to wait, sir; I’ll be in the office soon after you, and please be so good as to tell that to the boss and recommend me to him!”","I’ll set off with the eight o’clock train, as well, these few hours of rest have given me strength. You don’t need to wait, sir; I’ll be in the office soon after you, and please be so good as to tell that to the boss and recommend me to him!” And while Gregor gushed out these words, hardly knowing what he was saying, he made his way over to the chest of drawers—this was easily done, probably because of the practise he had already had in bed—where he now tried to get himself upright.",0.29896727,0.09056723,0.18496828,0.2281616688396349,-0.28205138,-0.08983124,-0.22782587,0.0,1.4140178537381645,0.04305652378039255,0.5033602033636843,0,0.19222014,0,0
177,"And while Gregor gushed out these words, hardly knowing what he was saying, he made his way over to the chest of drawers—this was easily done, probably because of the practise he had already had in bed—where he now tried to get himself upright.","You don’t need to wait, sir; I’ll be in the office soon after you, and please be so good as to tell that to the boss and recommend me to him!” And while Gregor gushed out these words, hardly knowing what he was saying, he made his way over to the chest of drawers—this was easily done, probably because of the practise he had already had in bed—where he now tried to get himself upright. He really did want to open the door, really did want to let them see him and to speak with the chief clerk; the others were being so insistent, and he was curious to learn what they would say when they caught sight of him.",-0.10032485,0.04072486,0.088729694,0.2294654498044328,-0.19078414,-0.09463093,-0.20601378,0.0,0.9453517255518484,0.012672840608101876,0.33691625075464154,0,0.11138285,1,0
178,"He really did want to open the door, really did want to let them see him and to speak with the chief clerk; the others were being so insistent, and he was curious to learn what they would say when they caught sight of him.","And while Gregor gushed out these words, hardly knowing what he was saying, he made his way over to the chest of drawers—this was easily done, probably because of the practise he had already had in bed—where he now tried to get himself upright. He really did want to open the door, really did want to let them see him and to speak with the chief clerk; the others were being so insistent, and he was curious to learn what they would say when they caught sight of him. If they were shocked then it would no longer be Gregor’s responsibility and he could rest.",-0.12147589,-0.02962356,-0.0857199,0.2307692307692307,-0.11375853,-0.12544322,-0.20615989,0.0,0.54981774852034,0.0,0.33803118865906556,0,0.09240136000000002,1,0
179,If they were shocked then it would no longer be Gregor’s responsibility and he could rest.,"He really did want to open the door, really did want to let them see him and to speak with the chief clerk; the others were being so insistent, and he was curious to learn what they would say when they caught sight of him. If they were shocked then it would no longer be Gregor’s responsibility and he could rest. If, however, they took everything calmly he would still have no reason to be upset, and if he hurried he really could be at the station for eight o’clock.",-0.027321381,0.27475914,-0.11981113,0.2320730117340286,-0.068147235,-0.14653961,-0.22096589,0.0,0.3155993254671847,0.0,0.45101298739222145,0,0.152818655,0,0
180,"If, however, they took everything calmly he would still have no reason to be upset, and if he hurried he really could be at the station for eight o’clock.","If they were shocked then it would no longer be Gregor’s responsibility and he could rest. If, however, they took everything calmly he would still have no reason to be upset, and if he hurried he really could be at the station for eight o’clock. The first few times he tried to climb up on the smooth chest of drawers he just slid down again, but he finally gave himself one last swing and stood there upright; the lower part of his body was in serious pain",-0.25125837,0.12561867,-0.15701786,0.2333767926988265,-0.02394422,-0.19850324,-0.25532252,0.0,0.08861255678423068,0.0,0.7131819631999691,0,0.2313783,0,0
181,"The first few times he tried to climb up on the smooth chest of drawers he just slid down again, but he finally gave himself one last swing and stood there upright; the lower part of his body was in serious pain","If, however, they took everything calmly he would still have no reason to be upset, and if he hurried he really could be at the station for eight o’clock. The first few times he tried to climb up on the smooth chest of drawers he just slid down again, but he finally gave himself one last swing and stood there upright; the lower part of his body was in serious pain but he no longer gave any attention to it.",-0.20532967,-0.42988968,-0.48889294,0.2346805736636245,0.022350876,-0.20045559,-0.2650043,0.0,0.0,0.0,0.7870618037604646,0,0.28735517600000005,0,0
182,but he no longer gave any attention to it.,"The first few times he tried to climb up on the smooth chest of drawers he just slid down again, but he finally gave himself one last swing and stood there upright; the lower part of his body was in serious pain but he no longer gave any attention to it. Now he let himself fall against the back of a nearby chair and held tightly to the edges of it with his little legs.",-0.23185122,-0.5101097,-0.8260399,0.2359843546284224,0.014990804,-0.20202453,-0.31112188,0.0,0.0,0.0,1.138976374989711,0,0.32611268400000004,0,0
183,Now he let himself fall against the back of a nearby chair and held tightly to the edges of it with his little legs.,"but he no longer gave any attention to it. Now he let himself fall against the back of a nearby chair and held tightly to the edges of it with his little legs. By now he had also calmed down, and kept quiet so that he could listen to what the chief clerk was saying.",0.08359322,-0.56144786,-0.61944246,0.2372881355932203,0.0062490413,-0.2067463,-0.3426355,0.0,0.0,0.0,1.3794508766912617,0,0.34888454129999996,0,0
184,"By now he had also calmed down, and kept quiet so that he could listen to what the chief clerk was saying.","Now he let himself fall against the back of a nearby chair and held tightly to the edges of it with his little legs. By now he had also calmed down, and kept quiet so that he could listen to what the chief clerk was saying. “Did you understand a word of all that?”",0.13831411,-0.4112194,-0.46029118,0.2385919165580182,-0.03811279,-0.17711888,-0.33407286,0.0,0.16136953775392793,0.0,1.3141109827898387,0,0.29596007,0,0
185,“Did you understand a word of all that?”,"By now he had also calmed down, and kept quiet so that he could listen to what the chief clerk was saying. “Did you understand a word of all that?” the chief clerk asked his parents, “surely he’s not trying to make fools of us”.",0.55077267,-0.43950465,0.019120645,0.2398956975228161,-0.12108123,-0.15743211,-0.33300403,0.0,0.587420523150864,0.0,1.3059549422697818,0,0.21192280000000002,0,0
186,"the chief clerk asked his parents, “surely he’s not trying to make fools of us”.","“Did you understand a word of all that?” the chief clerk asked his parents, “surely he’s not trying to make fools of us”. “Oh, God!” called his mother, who was already in tears, “he could be seriously ill and we’re making him suffer.",-0.19298585,-0.17787096,-0.4672688,0.241199478487614,-0.1494936,-0.15583932,-0.30250388,0.0,0.7333207984358078,0.0,1.0732140393499474,0,0.15301028,0,0
187,"“Oh, God!” called his mother, who was already in tears, “he could be seriously ill and we’re making him suffer.","the chief clerk asked his parents, “surely he’s not trying to make fools of us”. “Oh, God!” called his mother, who was already in tears, “he could be seriously ill and we’re making him suffer. “Mother?” his sister called from the other side.",-0.164426,0.0034642965,-0.3318456,0.242503259452412,-0.18802385,-0.09214197,-0.28010315,0.0,0.9311773687183187,0.028428810695441814,0.9022782857138696,0,0.18796118,0,0
188,“Mother?” his sister called from the other side.,"“Oh, God!” called his mother, who was already in tears, “he could be seriously ill and we’re making him suffer. “Mother?” his sister called from the other side. They communicated across Gregor’s room.",-0.4060211,0.1603484,-0.31182432,0.2438070404172099,-0.19209687,-0.013735685,-0.23387522,2.026381850497618,0.9520927214059361,0.524767474683393,0.5495216544082888,1,0.220139535,0,5
189,They communicated across Gregor’s room.,“Mother?” his sister called from the other side. They communicated across Gregor’s room. “You’ll have to go for the doctor straight away.,-0.1823174,0.2798837,-0.006214384,0.2451108213820078,-0.1876155,0.032542817,-0.19114721,1.9702789635717248,0.9290804518679254,0.8177262579498585,0.2234722537539408,1,0.223690027,0,5
190,“You’ll have to go for the doctor straight away.,"They communicated across Gregor’s room. “You’ll have to go for the doctor straight away. Quick, get the doctor.",-0.31673205,0.49617073,0.16800006,0.2464146023468057,-0.1823968,0.11338012,-0.13141736,0.0,0.9022819212761608,1.3294540993009591,0.0,0,0.29577692,0,0
191,"Quick, get the doctor.","“You’ll have to go for the doctor straight away. Quick, get the doctor. Did you hear the way Gregor spoke just now?”",-0.5118296,0.14827062,-0.029604401,0.2477183833116036,-0.1993044,0.17225586,-0.07936579,0.0,0.9891040869176654,1.7021577178042713,0.0,0,0.37156026,0,0
192,Did you hear the way Gregor spoke just now?”,"Quick, get the doctor. Did you hear the way Gregor spoke just now?” “That was the voice of an animal”, said the chief clerk, with a calmness that was in contrast with his mother’s screams.",-0.22758645,-0.02986167,0.03891995,0.2490221642764015,-0.18998963,0.18841246,-0.060755663,0.0,0.9412718396529728,1.8044345347531643,0.0,0,0.37840209,0,0
193,"“That was the voice of an animal”, said the chief clerk, with a calmness that was in contrast with his mother’s screams.","Did you hear the way Gregor spoke just now?” “That was the voice of an animal”, said the chief clerk, with a calmness that was in contrast with his mother’s screams. his father called into the kitchen through the entrance hall, clapping his hands, “get a locksmith here, now!”",-0.28445038,0.1698924,0.058275167,0.2503259452411994,-0.17369647,0.20379019,-0.062875785,0.0,0.8576048829977682,1.9017808375829366,0.0,0,0.37748666,0,0
194,"his father called into the kitchen through the entrance hall, clapping his hands, “get a locksmith here, now!”","“That was the voice of an animal”, said the chief clerk, with a calmness that was in contrast with his mother’s screams. his father called into the kitchen through the entrance hall, clapping his hands, “get a locksmith here, now!” And the two girls, their skirts swishing, immediately ran out through the hall, wrenching open the front door of the flat as they went.",-0.3111661,0.20744824,-0.28537217,0.2516297262059974,-0.12522979,0.19854057,-0.0742801,0.0,0.6087237810640936,1.868548943261653,0.0,0,0.32377036000000003,0,0
195,"And the two girls, their skirts swishing, immediately ran out through the hall, wrenching open the front door of the flat as they went.","his father called into the kitchen through the entrance hall, clapping his hands, “get a locksmith here, now!” And the two girls, their skirts swishing, immediately ran out through the hall, wrenching open the front door of the flat as they went. How had his sister managed to get dressed so quickly?",0.13092554,0.23527291,-0.1641385,0.2529335071707953,-0.07683557,0.18906997,-0.07908806,0.0,0.36021476825734305,1.8085967984665734,0.0,0,0.26815803,0,0
196,How had his sister managed to get dressed so quickly?,"And the two girls, their skirts swishing, immediately ran out through the hall, wrenching open the front door of the flat as they went. How had his sister managed to get dressed so quickly? There was no sound of the door banging shut again; they must have left it open; people often do in homes where something awful has happened.",-0.17281567,0.4401611,-0.39528966,0.2542372881355932,0.00683579,0.13106643,-0.077191025,0.0,0.0,1.4414145049786005,0.0,0,0.208257455,0,0
197,There was no sound of the door banging shut again; they must have left it open; people often do in homes where something awful has happened.,"How had his sister managed to get dressed so quickly? There was no sound of the door banging shut again; they must have left it open; people often do in homes where something awful has happened. Gregor, in contrast, had become much calmer.",0.6435651,-0.030665223,0.06742654,0.2555410691003911,0.039935097,0.06960819,-0.12359814,0.0,0.0,1.0523627761197358,0.0,0,0.19320632999999998,0,0
198,"Gregor, in contrast, had become much calmer.","There was no sound of the door banging shut again; they must have left it open; people often do in homes where something awful has happened. Gregor, in contrast, had become much calmer. So they couldn’t understand his words any more, although they seemed clear enough to him, clearer than before—perhaps his ears had become used to the sound.",0.087798275,-0.3352243,-0.10722116,0.256844850065189,0.09601486,0.025700735,-0.14572711,0.0,0.0,0.7744135332266298,0.0,0,0.24174196999999997,0,0
199,"So they couldn’t understand his words any more, although they seemed clear enough to him, clearer than before—perhaps his ears had become used to the sound.","Gregor, in contrast, had become much calmer. So they couldn’t understand his words any more, although they seemed clear enough to him, clearer than before—perhaps his ears had become used to the sound. They had realised, though, that there was something wrong with him, and were ready to help.",0.008296013,-0.030653857,-0.07412723,0.258148631029987,0.12507816,-0.010864818,-0.1766032,0.0,0.0,0.5429410470094775,0.11248965139050632,0,0.30168136,0,0
200,"They had realised, though, that there was something wrong with him, and were ready to help.","So they couldn’t understand his words any more, although they seemed clear enough to him, clearer than before—perhaps his ears had become used to the sound. They had realised, though, that there was something wrong with him, and were ready to help. The first response to his situation had been confident and wise, and that made him feel better.",0.18534584,-0.17032225,-0.26871866,0.2594524119947848,0.15445684,-0.042455573,-0.18992534,0.0,0.0,0.3429607376366933,0.21414839380405004,0,0.34438218,0,0
201,"The first response to his situation had been confident and wise, and that made him feel better.","They had realised, though, that there was something wrong with him, and were ready to help. The first response to his situation had been confident and wise, and that made him feel better. He felt that he had been drawn back in among people, and from the doctor and the locksmith he expected great and surprising achievements—although he did not really distinguish one from the other.",0.41208208,0.09626201,-0.15855029,0.2607561929595828,0.16536716,-0.059238058,-0.18675716,0.0,0.0,0.23672185406635415,0.18997260864192594,0,0.35212432000000005,0,0
202,"He felt that he had been drawn back in among people, and from the doctor and the locksmith he expected great and surprising achievements—although he did not really distinguish one from the other.","The first response to his situation had been confident and wise, and that made him feel better. He felt that he had been drawn back in among people, and from the doctor and the locksmith he expected great and surprising achievements—although he did not really distinguish one from the other. Whatever was said next would be crucial, so, in order to make his voice as clear as possible, he coughed a little, but taking care to do this not too loudly as even this might well sound different from the way that a human coughs and he was no longer sure he could judge this for himself.",0.17241402,0.15211555,-0.018221531,0.2620599739243807,0.123074666,-0.09505862,-0.19461401,0.0,0.0,0.009965416283623244,0.24992675192009672,0,0.317688676,0,0
203,"Whatever was said next would be crucial, so, in order to make his voice as clear as possible, he coughed a little, but taking care to do this not too loudly as even this might well sound different from the way that a human coughs and he was no longer sure he could judge this for himself.","He felt that he had been drawn back in among people, and from the doctor and the locksmith he expected great and surprising achievements—although he did not really distinguish one from the other. Whatever was said next would be crucial, so, in order to make his voice as clear as possible, he coughed a little, but taking care to do this not too loudly as even this might well sound different from the way that a human coughs and he was no longer sure he could judge this for himself. Meanwhile, it had become very quiet in the next room.",0.019009477,-0.116004646,-0.25893185,0.2633637548891786,0.107250705,-0.13695988,-0.17738509,0.0,0.0,0.0,0.11845610678774178,0,0.284635795,0,0
204,"Meanwhile, it had become very quiet in the next room.","Whatever was said next would be crucial, so, in order to make his voice as clear as possible, he coughed a little, but taking care to do this not too loudly as even this might well sound different from the way that a human coughs and he was no longer sure he could judge this for himself. Meanwhile, it had become very quiet in the next room. Perhaps his parents were sat at the table whispering with the chief clerk, or perhaps they were all pressed against the door and listening.",-0.15831482,-0.2193814,-0.21476589,0.2646675358539765,0.06926646,-0.1554348,-0.1422756,0.0,0.0,0.0,0.0,0,0.22470126,0,0
205,"Perhaps his parents were sat at the table whispering with the chief clerk, or perhaps they were all pressed against the door and listening.","Meanwhile, it had become very quiet in the next room. Perhaps his parents were sat at the table whispering with the chief clerk, or perhaps they were all pressed against the door and listening. Gregor slowly pushed his way over to the door with the chair.",-0.08065326,-0.4059187,-0.40095246,0.2659713168187744,0.018710312,-0.17194465,-0.13012145,0.0,0.0,0.0,0.0,0,0.190654962,0,0
206,Gregor slowly pushed his way over to the door with the chair.,"Perhaps his parents were sat at the table whispering with the chief clerk, or perhaps they were all pressed against the door and listening. Gregor slowly pushed his way over to the door with the chair. Once there he let go of it and threw himself onto the door, holding himself upright against it using the adhesive on the tips of his legs.",0.036136582,-0.11049621,-0.09224185,0.2672750977835723,-0.025609512,-0.15985589,-0.089252844,0.0,0.0971639926985812,0.0,0.0,0,0.134246378,1,0
207,"Once there he let go of it and threw himself onto the door, holding himself upright against it using the adhesive on the tips of his legs.","Gregor slowly pushed his way over to the door with the chair. Once there he let go of it and threw himself onto the door, holding himself upright against it using the adhesive on the tips of his legs. He rested there a little while to recover from the effort involved and then set himself to the task of turning the key in the lock with his mouth.",0.17757103,-0.0087427795,0.13213168,0.2685788787483703,-0.060247976,-0.13764682,-0.06797952,0.0,0.27503586445893125,0.0,0.0,0,0.077398844,1,0
208,He rested there a little while to recover from the effort involved and then set himself to the task of turning the key in the lock with his mouth.,"Once there he let go of it and threw himself onto the door, holding himself upright against it using the adhesive on the tips of his legs. He rested there a little while to recover from the effort involved and then set himself to the task of turning the key in the lock with his mouth. He seemed, unfortunately, to have no proper teeth—how was he, then, to grasp the key?—but the lack of teeth was, of course, made up for with a very strong jaw; using the jaw, he really was able to start the key turning, ignoring the fact that he must have been causing some kind of damage as a brown fluid came from his mouth, flowed over the key and dripped onto the floor.",-0.14173639,-0.19911689,-0.1342238,0.2698826597131681,-0.029240109,-0.11911228,-0.014775067,0.0,0.11580746037652186,0.0,0.0,0,0.104337213,1,0
